run_id,entity_id,source_url,room_id,name,details,area_m2,max_adults,max_children,bed_description,view,extra_bed_allowed,extra_bed_count,image_urls
80c248dd5eb3,2368408f5339b64d882f1995,https://www.bestprice.vn/khach-san/la-siesta-hoi-an-resort-spa-1762.html,room_detail_8385_2_,Phòng Junior Suite Balcony,"[""45m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng vườn"", ""2 giường đơn / 1 giường lớn""]",45.0,2,1,2 giường đơn / 1 giường lớn,Hướng vườn,,,"[""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e4625b38db1.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e4625b38e3f.jpg""]"
80c248dd5eb3,2368408f5339b64d882f1995,https://www.bestprice.vn/khach-san/la-siesta-hoi-an-resort-spa-1762.html,room_detail_8380_2_,Phòng Executive Suite,"[""60m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng vườn"", ""2 giường đơn / 1 giường lớn""]",60.0,2,1,2 giường đơn / 1 giường lớn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e4625b38b0d.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e4625b389f0.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e4625b38a7e.jpg""]"
80c248dd5eb3,2368408f5339b64d882f1995,https://www.bestprice.vn/khach-san/la-siesta-hoi-an-resort-spa-1762.html,room_detail_8386_2_,Phòng Premium Suite Terrace,"[""76m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng hồ bơi"", ""1 giường lớn""]",76.0,2,1,1 giường lớn,Hướng hồ bơi,,,"[""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e4625b38fea.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e4625b39079.jpg""]"
80c248dd5eb3,2368408f5339b64d882f1995,https://www.bestprice.vn/khach-san/la-siesta-hoi-an-resort-spa-1762.html,room_detail_14961_2_,Phòng Executive Duplex Suite,"[""50m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng hồ bơi"", ""2 giường đơn / 1 giường lớn""]",50.0,2,1,2 giường đơn / 1 giường lớn,Hướng hồ bơi,,,"[""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e466f7173ce.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e466f71745d.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e466f7174ed.jpg""]"
80c248dd5eb3,2368408f5339b64d882f1995,https://www.bestprice.vn/khach-san/la-siesta-hoi-an-resort-spa-1762.html,room_detail_8387_4_,Phòng Duplex Suite Balcony,"[""70m 2"", ""4 người lớn, 1 trẻ em"", ""Hướng hồ bơi"", ""1 Giường đôi & 2 Giường đơn""]",70.0,4,1,1 Giường đôi & 2 Giường đơn,Hướng hồ bơi,,,"[""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e466f717221.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e466f7172b0.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/la-siesta-hoi-an-resort-spa-64e466f717340.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_5861_2_,Deluxe King Room,"[""45m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng vườn"", ""1 giường đôi""]",45.0,2,2,1 giường đôi,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d2483.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d20cb.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_20274_2_,Deluxe Twin Room,"[""45m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng vườn"", ""2 giường đơn""]",45.0,2,2,2 giường đơn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-65cedc2a317e8.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-65cedc2a3156b.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_5862_2_,Deluxe King Ocean View,"[""45m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường đôi""]",45.0,2,2,1 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d23e8.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d2026.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_20275_2_,Deluxe Twin Ocean View,"[""45m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn""]",45.0,2,2,2 giường đơn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-65cedc2a314bf.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-65cedc2a316a5.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_5863_2_,Executive Suite King Ocean View,"[""90m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường lớn""]",90.0,2,2,1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d2167.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d1d00.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_5864_4_,Villa 2-Bedroom Pool View,"[""330m 2"", ""4 người lớn, 4 trẻ em"", ""Hướng hồ bơi"", ""1 Giường đôi & 2 Giường đơn""]",330.0,4,4,1 Giường đôi & 2 Giường đơn,Hướng hồ bơi,True,2,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633d4892d9667.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d265c.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_5865_4_,Villa 2-Bedroom Beachfront,"[""330m 2"", ""4 người lớn, 4 trẻ em"", ""Hướng biển"", ""1 Giường đôi & 2 Giường đơn""]",330.0,4,4,1 Giường đôi & 2 Giường đơn,Hướng biển,True,2,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d2338.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d229d.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_5866_6_,Villa 3-Bedroom Pool View,"[""240m 2"", ""6 người lớn, 4 trẻ em"", ""Hướng hồ bơi"", ""3 giường đôi""]",240.0,6,4,3 giường đôi,Hướng hồ bơi,True,3,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633d4892d9714.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_5867_6_,Villa 3-Bedroom Ocean View,"[""290m 2"", ""6 người lớn, 4 trẻ em"", ""Hướng biển"", ""3 giường đôi""]",290.0,6,4,3 giường đôi,Hướng biển,True,3,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-64ae1795b634d.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d25c1.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_14170_6_,Villa 3-Bedroom Beachfront,"[""290m 2"", ""6 người lớn, 4 trẻ em"", ""Hướng bãi biển"", ""3 giường đôi""]",290.0,6,4,3 giường đôi,Hướng bãi biển,True,3,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d26f6.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-633bdb65d1c66.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_20276_6_,Tropicana Villa 3-Bedroom Beachfront,"[""220m 2"", ""6 người lớn, 4 trẻ em"", ""Hướng biển"", ""3 giường đôi""]",220.0,6,4,3 giường đôi,Hướng biển,True,3,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-65cedc2a3191f.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-65cedc2a31609.jpg""]"
80c248dd5eb3,2499ad01615f4a93d94959e7,https://www.bestprice.vn/khach-san/vinpearl-resort-spa-nha-trang-bay-1376.html,room_detail_5868_8_,Villa 4-Bedroom Pool View,"[""430m 2"", ""8 người lớn, 4 trẻ em"", ""Hướng hồ bơi"", ""3 giường đôi""]",430.0,8,4,3 giường đôi,Hướng hồ bơi,True,4,"[""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-65cedc2a31740.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-65cedc2a31884.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/vinpearl-resort-spa-nha-trang-bay-65cedc2a319ba.jpg""]"
80c248dd5eb3,27c7b7679fc43aff56955c2d,https://www.bestprice.vn/khach-san/novotel-phu-quoc-resort-1361.html,room_detail_5798_2_,Superior,"[""29m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng vườn"", ""2 giường đơn / 1 giường lớn""]",29.0,2,2,2 giường đơn / 1 giường lớn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/novotel-phu-quoc-resort-668e410b65cb5.jpg""]"
80c248dd5eb3,27c7b7679fc43aff56955c2d,https://www.bestprice.vn/khach-san/novotel-phu-quoc-resort-1361.html,room_detail_5799_2_,Superior Ocean View,"[""29m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường lớn""]",29.0,2,2,2 giường đơn / 1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/novotel-phu-quoc-resort-668e410b65cc2.jpg""]"
80c248dd5eb3,27c7b7679fc43aff56955c2d,https://www.bestprice.vn/khach-san/novotel-phu-quoc-resort-1361.html,room_detail_8835_2_,Deluxe Twin,"[""40m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng vườn"", ""2 giường đơn""]",40.0,2,1,2 giường đơn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/novotel-phu-quoc-resort-668e410b65ccf.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/novotel-phu-quoc-resort-668e410b65cba.jpg""]"
80c248dd5eb3,27c7b7679fc43aff56955c2d,https://www.bestprice.vn/khach-san/novotel-phu-quoc-resort-1361.html,room_detail_8837_2_,Superior Suite,"[""51m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng biển"", ""1 giường lớn""]",51.0,2,1,1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/novotel-phu-quoc-resort-668e410b65cbe.jpg""]"
80c248dd5eb3,27c7b7679fc43aff56955c2d,https://www.bestprice.vn/khach-san/novotel-phu-quoc-resort-1361.html,room_detail_8839_2_,Deluxe Bungalow,"[""39m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng vườn"", ""1 giường lớn""]",39.0,2,2,1 giường lớn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/novotel-phu-quoc-resort-668e410b65ce5.jpg""]"
80c248dd5eb3,28de7dba658faad74c3e3b44,https://www.bestprice.vn/khach-san/bamboo-sapa-hotel-54.html,room_detail_20247_2_,Phòng Standard,"[""25m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng thành phố"", ""2 giường đơn / 1 giường đôi""]",25.0,2,1,2 giường đơn / 1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde44515b9f.jpg""]"
80c248dd5eb3,28de7dba658faad74c3e3b44,https://www.bestprice.vn/khach-san/bamboo-sapa-hotel-54.html,room_detail_246_2_,Phòng Superior Window,"[""26m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""2 giường đơn / 1 giường đôi""]",26.0,2,2,2 giường đơn / 1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde44515b9f.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde44515c11.jpg""]"
80c248dd5eb3,28de7dba658faad74c3e3b44,https://www.bestprice.vn/khach-san/bamboo-sapa-hotel-54.html,room_detail_247_2_,Phòng Superior Balcony,"[""26m 2"", ""2 người lớn, 2 trẻ em"", ""2 giường đơn / 1 giường đôi""]",26.0,2,2,2 giường đơn / 1 giường đôi,,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde44515959.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde445158d2.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde44515859.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde445159cf.jpg""]"
80c248dd5eb3,28de7dba658faad74c3e3b44,https://www.bestprice.vn/khach-san/bamboo-sapa-hotel-54.html,room_detail_245_2_,Phòng Superior Mountain View,"[""30m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""2 giường đơn / 1 giường đôi""]",30.0,2,2,2 giường đơn / 1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde44515a49.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde44515abb.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde44515b2d.jpg""]"
80c248dd5eb3,28de7dba658faad74c3e3b44,https://www.bestprice.vn/khach-san/bamboo-sapa-hotel-54.html,room_detail_244_2_,Phòng Deluxe Mountain View,"[""36m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""2 giường đơn / 1 giường đôi""]",36.0,2,2,2 giường đơn / 1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde445153ac.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde4451543d.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde445154b4.jpg""]"
80c248dd5eb3,28de7dba658faad74c3e3b44,https://www.bestprice.vn/khach-san/bamboo-sapa-hotel-54.html,room_detail_7346_2_,Phòng Grand Deluxe Mountain View,"[""40m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""2 giường đơn / 1 giường đôi""]",40.0,2,2,2 giường đơn / 1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde445156f8.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde44515686.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde445157e7.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde4451576a.jpg""]"
80c248dd5eb3,28de7dba658faad74c3e3b44,https://www.bestprice.vn/khach-san/bamboo-sapa-hotel-54.html,room_detail_18088_4_,Phòng Family Classic,"[""80m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng núi"", ""2 giường đôi""]",80.0,4,2,2 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde445155a2.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde44515614.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde4451552d.jpg""]"
80c248dd5eb3,28de7dba658faad74c3e3b44,https://www.bestprice.vn/khach-san/bamboo-sapa-hotel-54.html,room_detail_7347_4_,Phòng Family Connecting,"[""80m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng núi"", ""2 giường đôi""]",80.0,4,2,2 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde8a76628c.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde8a7662fe.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde8a766370.jpg""]"
80c248dd5eb3,28de7dba658faad74c3e3b44,https://www.bestprice.vn/khach-san/bamboo-sapa-hotel-54.html,room_detail_9349_2_,Phòng Suite,"[""40m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng núi"", ""1 giường đôi""]",40.0,2,2,1 giường đôi,Hướng núi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde8a7665b0.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde8a766623.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/bamboo-sapa-hotel-64dde8a766695.jpg""]"
80c248dd5eb3,2a1e94b96c5a0e4175bc3c67,https://www.bestprice.vn/khach-san/cozy-villa-tam-dao-1632.html,room_detail_7682_10_,VILLA,"[""150m 2"", ""10 người lớn, 5 trẻ em"", ""Hướng núi"", ""3 giường đôi / 1 giường lớn""]",150.0,10,5,3 giường đôi / 1 giường lớn,Hướng núi,,,"[""https://owa.bestprice.vn/images/hotels/uploads/cozy-villa-tam-dao-5db2a9e85346c.jpg""]"
80c248dd5eb3,2abc30040f758c909b0abc4c,https://www.bestprice.vn/khach-san/fleur-de-lys-hotel-quy-nhon-2125.html,room_detail_11083_2_,Deluxe Ocean View,"[""34m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường lớn""]",34.0,2,2,2 giường đơn / 1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064d7a157c.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064e87a46c.jpg""]"
80c248dd5eb3,2abc30040f758c909b0abc4c,https://www.bestprice.vn/khach-san/fleur-de-lys-hotel-quy-nhon-2125.html,room_detail_11085_2_,Executive Deluxe Ocean View,"[""46m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường lớn""]",46.0,2,2,1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064d7a16a3.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064e87a57e.jpg""]"
80c248dd5eb3,2abc30040f758c909b0abc4c,https://www.bestprice.vn/khach-san/fleur-de-lys-hotel-quy-nhon-2125.html,room_detail_11087_2_,Panorama Deluxe Ocean View,"[""46m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường lớn / 1 giường lớn""]",46.0,2,2,1 giường lớn / 1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064e87a35b.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064e87a3e4.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064e87a693.jpg""]"
80c248dd5eb3,2abc30040f758c909b0abc4c,https://www.bestprice.vn/khach-san/fleur-de-lys-hotel-quy-nhon-2125.html,room_detail_11089_2_,Executive Suite Ocean View,"[""70m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường lớn""]",70.0,2,2,1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064d7a172d.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064e87a606.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647065032ed61.jpg""]"
80c248dd5eb3,2abc30040f758c909b0abc4c,https://www.bestprice.vn/khach-san/fleur-de-lys-hotel-quy-nhon-2125.html,room_detail_11091_4_,Presidential Suite Ocean View,"[""260m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường lớn / 1 giường lớn""]",260.0,4,2,1 giường lớn / 1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064e87a08b.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064e87a4f5.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/fleur-de-lys-hotel-quy-nhon-647064e87a7a6.jpg""]"
80c248dd5eb3,2aeaa4f44e9152a44575189b,https://www.bestprice.vn/khach-san/hoi-an-silk-village-resort-spa-by-embrace-1675.html,room_detail_7880_2_,Deluxe Window,"[""54m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng vườn"", ""2 giường đơn / 1 giường đôi""]",54.0,2,2,2 giường đơn / 1 giường đôi,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/hoi-an-silk-village-resort-spa-by-embrace-5e09ce3868589.jpg""]"
80c248dd5eb3,2aeaa4f44e9152a44575189b,https://www.bestprice.vn/khach-san/hoi-an-silk-village-resort-spa-by-embrace-1675.html,room_detail_7881_2_,Deluxe Balcony,"[""48m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng hồ bơi"", ""2 giường đơn / 1 giường đôi""]",48.0,2,2,2 giường đơn / 1 giường đôi,Hướng hồ bơi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/hoi-an-silk-village-resort-spa-by-embrace-5e09cb957fc1b.jpg""]"
80c248dd5eb3,2aeaa4f44e9152a44575189b,https://www.bestprice.vn/khach-san/hoi-an-silk-village-resort-spa-by-embrace-1675.html,room_detail_7882_2_,Premium Deluxe,"[""100m 2"", ""2 người lớn, 2 trẻ em"", ""1 Giường đôi & 2 Giường đơn""]",100.0,2,2,1 Giường đôi & 2 Giường đơn,,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/hoi-an-silk-village-resort-spa-by-embrace-5e09ce6559824.jpg""]"
80c248dd5eb3,2aeaa4f44e9152a44575189b,https://www.bestprice.vn/khach-san/hoi-an-silk-village-resort-spa-by-embrace-1675.html,room_detail_7883_4_,Family Interconnecting,"[""25m 2"", ""4 người lớn, 2 trẻ em"", ""2 giường đơn / 1 giường đôi""]",25.0,4,2,2 giường đơn / 1 giường đôi,,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/hoi-an-silk-village-resort-spa-by-embrace-5e09cc531ce7e.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/hoi-an-silk-village-resort-spa-by-embrace-5e09cc531d156.jpg""]"
80c248dd5eb3,2aeaa4f44e9152a44575189b,https://www.bestprice.vn/khach-san/hoi-an-silk-village-resort-spa-by-embrace-1675.html,room_detail_7884_2_,Villa Garden View,"[""30m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng hồ bơi"", ""2 giường đơn / 1 giường đôi""]",30.0,2,2,2 giường đơn / 1 giường đôi,Hướng hồ bơi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/hoi-an-silk-village-resort-spa-by-embrace-5e09d02b2f8a6.jpg""]"
80c248dd5eb3,2aeaa4f44e9152a44575189b,https://www.bestprice.vn/khach-san/hoi-an-silk-village-resort-spa-by-embrace-1675.html,room_detail_7885_2_,Villa Suite Pool view,"[""40m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng hồ bơi"", ""1 giường đôi""]",40.0,2,2,1 giường đôi,Hướng hồ bơi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/hoi-an-silk-village-resort-spa-by-embrace-5e09cce3d547a.jpg""]"
80c248dd5eb3,2aeaa4f44e9152a44575189b,https://www.bestprice.vn/khach-san/hoi-an-silk-village-resort-spa-by-embrace-1675.html,room_detail_7887_4_,Charm Interconnecting room,"[""80m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng hồ bơi"", ""1 Giường đôi & 2 Giường đơn""]",80.0,4,2,1 Giường đôi & 2 Giường đơn,Hướng hồ bơi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/hoi-an-silk-village-resort-spa-by-embrace-5e09cce3d5604.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/hoi-an-silk-village-resort-spa-by-embrace-5e09d02b2f7fc.jpg""]"
80c248dd5eb3,2b485273f3f511e407897634,https://www.bestprice.vn/khach-san/eldora-hue-104.html,room_detail_481_2_,Deluxe City,"[""35m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""2 giường đơn / 1 giường đôi""]",35.0,2,2,2 giường đơn / 1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/eldora-hue-64d3441812c8f.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/eldora-hue-64d3441812e25.jpg""]"
80c248dd5eb3,2b485273f3f511e407897634,https://www.bestprice.vn/khach-san/eldora-hue-104.html,room_detail_482_2_,Deluxe Panorama,"[""35m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""2 giường đơn / 1 giường đôi""]",35.0,2,2,2 giường đơn / 1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/eldora-hue-64d3441812cf1.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/eldora-hue-64d3441812d53.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/eldora-hue-64d3441812db5.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/eldora-hue-64d3441812e88.jpg""]"
