run_id,entity_id,amenity
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Lễ tân phục vụ 24h
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Máy lạnh
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Nhà hàng - Ẩm thực
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Nước nóng - lạnh
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Phòng tập thể dục
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Phòng Xông Hơi
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Quán Bar
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Spa
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Spa/Massage
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Thang máy
80c248dd5eb3,476ec13cc3822f4f395bf8d0,Wifi
80c248dd5eb3,47845160fa1a1f115c952c02,Bãi biển riêng
80c248dd5eb3,47845160fa1a1f115c952c02,Bể bơi ngoài trời
80c248dd5eb3,47845160fa1a1f115c952c02,Wifi miễn phí
80c248dd5eb3,47845160fa1a1f115c952c02,Ăn sáng miễn phí
80c248dd5eb3,47845160fa1a1f115c952c02,Chỗ đỗ xe
80c248dd5eb3,47845160fa1a1f115c952c02,Dịch vụ BBQ
80c248dd5eb3,47845160fa1a1f115c952c02,Dịch vụ hội họp
80c248dd5eb3,47845160fa1a1f115c952c02,Karaoke
80c248dd5eb3,47845160fa1a1f115c952c02,Khu vực vui chơi trẻ em
80c248dd5eb3,47845160fa1a1f115c952c02,Nhà hàng - Ẩm thực
80c248dd5eb3,47845160fa1a1f115c952c02,Phòng tập thể dục
80c248dd5eb3,47845160fa1a1f115c952c02,Quán Bar
80c248dd5eb3,47845160fa1a1f115c952c02,Quán café
80c248dd5eb3,47845160fa1a1f115c952c02,Quầy Hàng Lưu Niệm
80c248dd5eb3,47845160fa1a1f115c952c02,Sân tennis
80c248dd5eb3,47845160fa1a1f115c952c02,Spa/Massage
80c248dd5eb3,47845160fa1a1f115c952c02,Thang máy
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Wifi miễn phí
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Ăn sáng miễn phí
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Cho thuê xe
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Chỗ đỗ xe
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Dịch vụ hội họp
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Giặt là quần áo
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Nhà hàng - Ẩm thực
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Phòng hút thuốc
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Phòng tập thể dục
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Quán Bar
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Quán café
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Quầy đặt tour du lịch
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Thang máy
80c248dd5eb3,48fe23f5fcaca7148ecb596c,Đưa đón Sân bay
80c248dd5eb3,49abf0b70ae864ebc8129269,Bãi biển riêng
80c248dd5eb3,49abf0b70ae864ebc8129269,Bể bơi ngoài trời
80c248dd5eb3,49abf0b70ae864ebc8129269,Wifi miễn phí
80c248dd5eb3,49abf0b70ae864ebc8129269,Ăn sáng miễn phí
80c248dd5eb3,49abf0b70ae864ebc8129269,Dịch vụ hội họp
80c248dd5eb3,49abf0b70ae864ebc8129269,Nhà hàng - Ẩm thực
80c248dd5eb3,49abf0b70ae864ebc8129269,Phòng tập thể dục
80c248dd5eb3,49abf0b70ae864ebc8129269,Quán Bar
80c248dd5eb3,49abf0b70ae864ebc8129269,Spa/Massage
80c248dd5eb3,49abf0b70ae864ebc8129269,Đưa đón Sân bay
80c248dd5eb3,4c0c9016aef530f447c64f80,Bãi biển riêng
80c248dd5eb3,4c0c9016aef530f447c64f80,Bể bơi ngoài trời
80c248dd5eb3,4c0c9016aef530f447c64f80,Wifi miễn phí
80c248dd5eb3,4c0c9016aef530f447c64f80,Ăn sáng miễn phí
80c248dd5eb3,4c0c9016aef530f447c64f80,Bàn làm việc
80c248dd5eb3,4c0c9016aef530f447c64f80,Dịch vụ hội họp
80c248dd5eb3,4c0c9016aef530f447c64f80,Giặt là quần áo
80c248dd5eb3,4c0c9016aef530f447c64f80,Karaoke
80c248dd5eb3,4c0c9016aef530f447c64f80,Lễ tân phục vụ 24h
80c248dd5eb3,4c0c9016aef530f447c64f80,Máy lạnh
80c248dd5eb3,4c0c9016aef530f447c64f80,Nhà hàng - Ẩm thực
80c248dd5eb3,4c0c9016aef530f447c64f80,Nước nóng - lạnh
80c248dd5eb3,4c0c9016aef530f447c64f80,Phòng tắm
80c248dd5eb3,4c0c9016aef530f447c64f80,Phòng tập thể dục
80c248dd5eb3,4c0c9016aef530f447c64f80,Phục vụ phòng 24/24h
80c248dd5eb3,4c0c9016aef530f447c64f80,Quán café
80c248dd5eb3,4c0c9016aef530f447c64f80,Spa/Massage
80c248dd5eb3,4d224bc14754f5eb596e0b99,Bể bơi ngoài trời
80c248dd5eb3,4d224bc14754f5eb596e0b99,Wifi miễn phí
80c248dd5eb3,4d224bc14754f5eb596e0b99,Ăn sáng miễn phí
80c248dd5eb3,4d224bc14754f5eb596e0b99,Cho thuê xe
80c248dd5eb3,4d224bc14754f5eb596e0b99,Chỗ đỗ xe
80c248dd5eb3,4d224bc14754f5eb596e0b99,Dịch vụ hội họp
80c248dd5eb3,4d224bc14754f5eb596e0b99,Giặt là quần áo
80c248dd5eb3,4d224bc14754f5eb596e0b99,Nhà hàng - Ẩm thực
80c248dd5eb3,4d224bc14754f5eb596e0b99,Phòng tập thể dục
80c248dd5eb3,4d224bc14754f5eb596e0b99,Quán Bar
80c248dd5eb3,4d224bc14754f5eb596e0b99,Spa/Massage
80c248dd5eb3,4d224bc14754f5eb596e0b99,Thang máy
80c248dd5eb3,4df720b17de6021e3f2cb203,Bể bơi ngoài trời
80c248dd5eb3,4df720b17de6021e3f2cb203,Wifi miễn phí
80c248dd5eb3,4df720b17de6021e3f2cb203,Ăn sáng miễn phí
80c248dd5eb3,4df720b17de6021e3f2cb203,Cho thuê xe
80c248dd5eb3,4df720b17de6021e3f2cb203,Chỗ đỗ xe
80c248dd5eb3,4df720b17de6021e3f2cb203,Dịch vụ BBQ
80c248dd5eb3,4df720b17de6021e3f2cb203,Dịch vụ hội họp
80c248dd5eb3,4df720b17de6021e3f2cb203,Giặt là quần áo
80c248dd5eb3,4df720b17de6021e3f2cb203,Nhà hàng - Ẩm thực
80c248dd5eb3,4df720b17de6021e3f2cb203,Phòng hút thuốc
80c248dd5eb3,4df720b17de6021e3f2cb203,Phòng tập thể dục
80c248dd5eb3,4df720b17de6021e3f2cb203,Quán Bar
80c248dd5eb3,4df720b17de6021e3f2cb203,Quán café
80c248dd5eb3,4df720b17de6021e3f2cb203,Quầy đặt tour du lịch
80c248dd5eb3,4df720b17de6021e3f2cb203,Spa/Massage
80c248dd5eb3,4df720b17de6021e3f2cb203,Thang máy
80c248dd5eb3,4df720b17de6021e3f2cb203,Xe Bus ra Trung tâm
80c248dd5eb3,523e54297e4481eb3be959a7,Bể bơi ngoài trời
80c248dd5eb3,523e54297e4481eb3be959a7,Wifi miễn phí
80c248dd5eb3,523e54297e4481eb3be959a7,Ăn sáng miễn phí
80c248dd5eb3,523e54297e4481eb3be959a7,Bàn làm việc
80c248dd5eb3,523e54297e4481eb3be959a7,Cho thuê xe
80c248dd5eb3,523e54297e4481eb3be959a7,Chỗ đỗ xe
80c248dd5eb3,523e54297e4481eb3be959a7,"Khu vực gửi đồ đạc, hành lý"
80c248dd5eb3,523e54297e4481eb3be959a7,Lễ tân phục vụ 24h
80c248dd5eb3,523e54297e4481eb3be959a7,Nhà hàng - Ẩm thực
80c248dd5eb3,523e54297e4481eb3be959a7,Nước nóng - lạnh
80c248dd5eb3,523e54297e4481eb3be959a7,Phòng hút thuốc
80c248dd5eb3,523e54297e4481eb3be959a7,Phòng tập thể dục
80c248dd5eb3,523e54297e4481eb3be959a7,Quán Bar
80c248dd5eb3,523e54297e4481eb3be959a7,Quán café
80c248dd5eb3,523e54297e4481eb3be959a7,Thang máy
80c248dd5eb3,523e54297e4481eb3be959a7,Truyền hình cáp
80c248dd5eb3,523e54297e4481eb3be959a7,Wifi
80c248dd5eb3,523e54297e4481eb3be959a7,Đưa đón Sân bay
80c248dd5eb3,57c084c35383ceed3c1af9b1,Bể bơi ngoài trời
80c248dd5eb3,57c084c35383ceed3c1af9b1,Wifi miễn phí
80c248dd5eb3,57c084c35383ceed3c1af9b1,Ăn sáng miễn phí
80c248dd5eb3,57c084c35383ceed3c1af9b1,Cho thuê xe
80c248dd5eb3,57c084c35383ceed3c1af9b1,Chỗ đỗ xe
80c248dd5eb3,57c084c35383ceed3c1af9b1,Dịch vụ hội họp
80c248dd5eb3,57c084c35383ceed3c1af9b1,Giặt là quần áo
80c248dd5eb3,57c084c35383ceed3c1af9b1,Khu vực vui chơi trẻ em
80c248dd5eb3,57c084c35383ceed3c1af9b1,Nhà hàng - Ẩm thực
80c248dd5eb3,57c084c35383ceed3c1af9b1,Phòng tập thể dục
80c248dd5eb3,57c084c35383ceed3c1af9b1,Quán Bar
80c248dd5eb3,57c084c35383ceed3c1af9b1,Spa/Massage
80c248dd5eb3,57c084c35383ceed3c1af9b1,Thang máy
80c248dd5eb3,598a12a0757a4837fab6125e,Bể bơi ngoài trời
80c248dd5eb3,598a12a0757a4837fab6125e,Wifi miễn phí
80c248dd5eb3,598a12a0757a4837fab6125e,Ăn sáng miễn phí
80c248dd5eb3,598a12a0757a4837fab6125e,Bể bơi vô cực
80c248dd5eb3,598a12a0757a4837fab6125e,Cho thuê xe
80c248dd5eb3,598a12a0757a4837fab6125e,Chỗ đỗ xe
80c248dd5eb3,598a12a0757a4837fab6125e,Dịch vụ hội họp
80c248dd5eb3,598a12a0757a4837fab6125e,Nhà hàng - Ẩm thực
80c248dd5eb3,598a12a0757a4837fab6125e,Phòng tập thể dục
80c248dd5eb3,598a12a0757a4837fab6125e,Quán café
80c248dd5eb3,598a12a0757a4837fab6125e,Spa/Massage
80c248dd5eb3,598a12a0757a4837fab6125e,Thang máy
80c248dd5eb3,598a12a0757a4837fab6125e,Đưa đón Sân bay
80c248dd5eb3,59c531c20ecf41c07a31f611,Bể bơi ngoài trời
80c248dd5eb3,59c531c20ecf41c07a31f611,Wifi miễn phí
80c248dd5eb3,59c531c20ecf41c07a31f611,Ăn sáng miễn phí
80c248dd5eb3,59c531c20ecf41c07a31f611,Cho thuê xe
80c248dd5eb3,59c531c20ecf41c07a31f611,Chỗ đỗ xe
80c248dd5eb3,59c531c20ecf41c07a31f611,Nhà hàng - Ẩm thực
80c248dd5eb3,59c531c20ecf41c07a31f611,Quán Bar
80c248dd5eb3,59c531c20ecf41c07a31f611,Spa/Massage
80c248dd5eb3,59c531c20ecf41c07a31f611,Thang máy
80c248dd5eb3,59f3b734b58157d53b2d25ef,Bể bơi ngoài trời
80c248dd5eb3,59f3b734b58157d53b2d25ef,Wifi miễn phí
80c248dd5eb3,59f3b734b58157d53b2d25ef,Ăn sáng miễn phí
80c248dd5eb3,59f3b734b58157d53b2d25ef,Chỗ đỗ xe
80c248dd5eb3,59f3b734b58157d53b2d25ef,Dịch vụ hội họp
80c248dd5eb3,59f3b734b58157d53b2d25ef,Giặt là quần áo
80c248dd5eb3,59f3b734b58157d53b2d25ef,Khu vực vui chơi trẻ em
80c248dd5eb3,59f3b734b58157d53b2d25ef,Nhà hàng - Ẩm thực
80c248dd5eb3,59f3b734b58157d53b2d25ef,Phòng hút thuốc
80c248dd5eb3,59f3b734b58157d53b2d25ef,Phòng tập thể dục
80c248dd5eb3,59f3b734b58157d53b2d25ef,Quán café
80c248dd5eb3,59f3b734b58157d53b2d25ef,Quầy đặt tour du lịch
80c248dd5eb3,59f3b734b58157d53b2d25ef,Spa/Massage
80c248dd5eb3,59f3b734b58157d53b2d25ef,Thang máy
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Bể bơi ngoài trời
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Wifi miễn phí
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Ăn sáng miễn phí
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Chỗ đỗ xe
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Dịch vụ hội họp
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Giặt là quần áo
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Nhà hàng - Ẩm thực
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Phòng tập thể dục
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Quán Bar
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Spa/Massage
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Thang máy
80c248dd5eb3,5c5e699d49e4d4df7e762bab,Đưa đón Sân bay
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Bể bơi ngoài trời
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Bể bơi trong nhà
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Wifi miễn phí
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Ăn sáng miễn phí
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Câu cá
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Chỗ đỗ xe
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Dịch vụ hội họp
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Giặt là quần áo
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Khu vực vui chơi trẻ em
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Nhà hàng - Ẩm thực
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Phòng tập thể dục
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Spa/Massage
80c248dd5eb3,5cd0d6babebe91ee9250a5c1,Thang máy
80c248dd5eb3,5f0d7cce97db84433900f198,Wifi miễn phí
80c248dd5eb3,5f0d7cce97db84433900f198,Bể bơi vô cực
80c248dd5eb3,5f0d7cce97db84433900f198,Lễ tân phục vụ 24h
80c248dd5eb3,5f0d7cce97db84433900f198,Nhà hàng - Ẩm thực
80c248dd5eb3,5f0d7cce97db84433900f198,Nước nóng - lạnh
80c248dd5eb3,5f0d7cce97db84433900f198,Phục vụ phòng 24/24h
80c248dd5eb3,5f0d7cce97db84433900f198,Spa
80c248dd5eb3,5f0d7cce97db84433900f198,Spa/Massage
80c248dd5eb3,5f0d7cce97db84433900f198,Thang máy
80c248dd5eb3,5f0d7cce97db84433900f198,Truyền hình cáp
80c248dd5eb3,5f0d7cce97db84433900f198,Wifi
80c248dd5eb3,5f5abec6d034629fce7c639e,Bể bơi ngoài trời
80c248dd5eb3,5f5abec6d034629fce7c639e,Bể bơi trong nhà
80c248dd5eb3,5f5abec6d034629fce7c639e,Wifi miễn phí
80c248dd5eb3,5f5abec6d034629fce7c639e,Ăn sáng miễn phí
80c248dd5eb3,5f5abec6d034629fce7c639e,Chỗ đỗ xe
80c248dd5eb3,5f5abec6d034629fce7c639e,Dịch vụ trông trẻ
80c248dd5eb3,5f5abec6d034629fce7c639e,Dịch vụ BBQ
80c248dd5eb3,5f5abec6d034629fce7c639e,Dịch vụ hội họp
80c248dd5eb3,5f5abec6d034629fce7c639e,Giặt là quần áo
80c248dd5eb3,5f5abec6d034629fce7c639e,Khu vực vui chơi trẻ em
80c248dd5eb3,5f5abec6d034629fce7c639e,Nhà hàng - Ẩm thực
80c248dd5eb3,5f5abec6d034629fce7c639e,Phòng tập thể dục
80c248dd5eb3,5f5abec6d034629fce7c639e,Quán Bar
80c248dd5eb3,5f5abec6d034629fce7c639e,Quán café
80c248dd5eb3,5f5abec6d034629fce7c639e,Quầy đặt tour du lịch
80c248dd5eb3,5f5abec6d034629fce7c639e,Sân tennis
80c248dd5eb3,5f5abec6d034629fce7c639e,Spa/Massage
80c248dd5eb3,5f5abec6d034629fce7c639e,Thang máy
80c248dd5eb3,5f5abec6d034629fce7c639e,Đưa đón Sân bay
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Bể bơi ngoài trời
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Wifi miễn phí
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Ăn sáng miễn phí
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Bàn làm việc
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Chỗ đỗ xe
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Giặt là quần áo
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Máy lạnh
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Nhà hàng - Ẩm thực
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Nước nóng - lạnh
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Phòng tắm
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Phòng tập thể dục
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Phục vụ phòng 24/24h
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Quán café
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Spa/Massage
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Thang máy
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Xe Bus ra Trung tâm
80c248dd5eb3,5fd058400cfdf78ee72d45a2,Đưa đón Sân bay
80c248dd5eb3,60c476ee54d862827b773b20,Bãi biển riêng
80c248dd5eb3,60c476ee54d862827b773b20,Bể bơi ngoài trời
80c248dd5eb3,60c476ee54d862827b773b20,Wifi miễn phí
80c248dd5eb3,60c476ee54d862827b773b20,Ăn sáng miễn phí
80c248dd5eb3,60c476ee54d862827b773b20,Bàn làm việc
80c248dd5eb3,60c476ee54d862827b773b20,Chăm sóc sắc đẹp
80c248dd5eb3,60c476ee54d862827b773b20,Cho thuê xe
80c248dd5eb3,60c476ee54d862827b773b20,Chỗ đỗ xe
80c248dd5eb3,60c476ee54d862827b773b20,Dịch vụ BBQ
80c248dd5eb3,60c476ee54d862827b773b20,Dịch vụ hội họp
80c248dd5eb3,60c476ee54d862827b773b20,Giặt là quần áo
80c248dd5eb3,60c476ee54d862827b773b20,"Khu vực gửi đồ đạc, hành lý"
80c248dd5eb3,60c476ee54d862827b773b20,Lễ tân phục vụ 24h
80c248dd5eb3,60c476ee54d862827b773b20,Máy lạnh
80c248dd5eb3,60c476ee54d862827b773b20,Nhà hàng - Ẩm thực
80c248dd5eb3,60c476ee54d862827b773b20,Nước nóng - lạnh
80c248dd5eb3,60c476ee54d862827b773b20,Phòng tắm
80c248dd5eb3,60c476ee54d862827b773b20,Phòng tập thể dục
80c248dd5eb3,60c476ee54d862827b773b20,Phòng Xông Hơi
80c248dd5eb3,60c476ee54d862827b773b20,Phục vụ phòng 24/24h
80c248dd5eb3,60c476ee54d862827b773b20,Quán Bar
80c248dd5eb3,60c476ee54d862827b773b20,Quán café
80c248dd5eb3,60c476ee54d862827b773b20,Quầy đặt tour du lịch
80c248dd5eb3,60c476ee54d862827b773b20,Spa
80c248dd5eb3,60c476ee54d862827b773b20,Spa/Massage
80c248dd5eb3,60c476ee54d862827b773b20,Thang máy
80c248dd5eb3,60c476ee54d862827b773b20,Truyền hình cáp
80c248dd5eb3,60c476ee54d862827b773b20,Wifi
80c248dd5eb3,60c476ee54d862827b773b20,Đưa đón Sân bay
80c248dd5eb3,62b563d91617be657b9e81e0,Bể bơi trong nhà
80c248dd5eb3,62b563d91617be657b9e81e0,Wifi miễn phí
80c248dd5eb3,62b563d91617be657b9e81e0,Ăn sáng miễn phí
80c248dd5eb3,62b563d91617be657b9e81e0,Bàn làm việc
80c248dd5eb3,62b563d91617be657b9e81e0,Bồn tắm và vòi sen
80c248dd5eb3,62b563d91617be657b9e81e0,Cho thuê xe
80c248dd5eb3,62b563d91617be657b9e81e0,Chỗ đỗ xe
80c248dd5eb3,62b563d91617be657b9e81e0,Giặt là quần áo
80c248dd5eb3,62b563d91617be657b9e81e0,Lễ tân phục vụ 24h
80c248dd5eb3,62b563d91617be657b9e81e0,Máy lạnh
80c248dd5eb3,62b563d91617be657b9e81e0,Nhà hàng - Ẩm thực
80c248dd5eb3,62b563d91617be657b9e81e0,Nước nóng - lạnh
80c248dd5eb3,62b563d91617be657b9e81e0,Phòng tắm
80c248dd5eb3,62b563d91617be657b9e81e0,Phòng tập thể dục
80c248dd5eb3,62b563d91617be657b9e81e0,Quán Bar
80c248dd5eb3,62b563d91617be657b9e81e0,Quán café
80c248dd5eb3,62b563d91617be657b9e81e0,Quầy đặt tour du lịch
80c248dd5eb3,62b563d91617be657b9e81e0,Spa
80c248dd5eb3,62b563d91617be657b9e81e0,Spa/Massage
80c248dd5eb3,62b563d91617be657b9e81e0,Thang máy
80c248dd5eb3,62b563d91617be657b9e81e0,Wifi
80c248dd5eb3,6331916d05bf0b2fd85281d1,Wifi miễn phí
80c248dd5eb3,6331916d05bf0b2fd85281d1,Ăn sáng miễn phí
80c248dd5eb3,6331916d05bf0b2fd85281d1,Chỗ đỗ xe
80c248dd5eb3,6331916d05bf0b2fd85281d1,Dịch vụ hội họp
80c248dd5eb3,6331916d05bf0b2fd85281d1,Giặt là quần áo
80c248dd5eb3,6331916d05bf0b2fd85281d1,Phòng hút thuốc
80c248dd5eb3,6331916d05bf0b2fd85281d1,Quầy đặt tour du lịch
80c248dd5eb3,6331916d05bf0b2fd85281d1,Thang máy
80c248dd5eb3,6331916d05bf0b2fd85281d1,Đưa đón Sân bay
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Bể bơi ngoài trời
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Wifi miễn phí
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Ăn sáng miễn phí
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Cho thuê xe
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Chỗ đỗ xe
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Dịch vụ trông trẻ
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Dịch vụ BBQ
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Dịch vụ hội họp
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Giặt là quần áo
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Karaoke
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Khu vực vui chơi trẻ em
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Nhà hàng - Ẩm thực
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Phòng tập thể dục
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Quán Bar
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Quán café
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Quầy đặt tour du lịch
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Spa/Massage
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Thang máy
80c248dd5eb3,64ffeb688f9a953368ecd0ba,Đưa đón Sân bay
80c248dd5eb3,650b20094d8f9694be5c7eb7,Wifi miễn phí
80c248dd5eb3,650b20094d8f9694be5c7eb7,Ăn sáng miễn phí
80c248dd5eb3,650b20094d8f9694be5c7eb7,Bồn tắm và vòi sen
80c248dd5eb3,650b20094d8f9694be5c7eb7,Cho thuê xe
80c248dd5eb3,650b20094d8f9694be5c7eb7,Chỗ đỗ xe
80c248dd5eb3,650b20094d8f9694be5c7eb7,Cửa số cách âm
80c248dd5eb3,650b20094d8f9694be5c7eb7,Dịch vụ phòng
80c248dd5eb3,650b20094d8f9694be5c7eb7,Giặt là quần áo
80c248dd5eb3,650b20094d8f9694be5c7eb7,Hệ thống báo cháy tự động
80c248dd5eb3,650b20094d8f9694be5c7eb7,Lễ tân phục vụ 24h
80c248dd5eb3,650b20094d8f9694be5c7eb7,Máy lạnh
80c248dd5eb3,650b20094d8f9694be5c7eb7,Mini bar
80c248dd5eb3,650b20094d8f9694be5c7eb7,Nhà hàng - Ẩm thực
80c248dd5eb3,650b20094d8f9694be5c7eb7,Nước nóng - lạnh
80c248dd5eb3,650b20094d8f9694be5c7eb7,Phòng Xông Hơi
80c248dd5eb3,650b20094d8f9694be5c7eb7,Quán Bar
80c248dd5eb3,650b20094d8f9694be5c7eb7,Quán café
80c248dd5eb3,650b20094d8f9694be5c7eb7,Quầy đặt tour du lịch
80c248dd5eb3,650b20094d8f9694be5c7eb7,Spa
80c248dd5eb3,650b20094d8f9694be5c7eb7,Spa/Massage
80c248dd5eb3,650b20094d8f9694be5c7eb7,Thang máy
80c248dd5eb3,650b20094d8f9694be5c7eb7,Wifi
80c248dd5eb3,650b20094d8f9694be5c7eb7,Đưa đón Sân bay
80c248dd5eb3,651bae3ec8f3d7935592ba61,Bể bơi trong nhà
80c248dd5eb3,651bae3ec8f3d7935592ba61,Wifi miễn phí
80c248dd5eb3,651bae3ec8f3d7935592ba61,Ăn sáng miễn phí
80c248dd5eb3,651bae3ec8f3d7935592ba61,Cho thuê xe
80c248dd5eb3,651bae3ec8f3d7935592ba61,Chỗ đỗ xe
80c248dd5eb3,651bae3ec8f3d7935592ba61,Dịch vụ hội họp
80c248dd5eb3,651bae3ec8f3d7935592ba61,Giặt là quần áo
80c248dd5eb3,651bae3ec8f3d7935592ba61,Karaoke
80c248dd5eb3,651bae3ec8f3d7935592ba61,Nhà hàng - Ẩm thực
80c248dd5eb3,651bae3ec8f3d7935592ba61,Phòng tập thể dục
80c248dd5eb3,651bae3ec8f3d7935592ba61,Quán Bar
80c248dd5eb3,651bae3ec8f3d7935592ba61,Quầy đặt tour du lịch
80c248dd5eb3,651bae3ec8f3d7935592ba61,Spa/Massage
80c248dd5eb3,651bae3ec8f3d7935592ba61,Thang máy
80c248dd5eb3,657f335d02657a6b91efe0db,Bãi biển riêng
80c248dd5eb3,657f335d02657a6b91efe0db,Bể bơi trong nhà
80c248dd5eb3,657f335d02657a6b91efe0db,Wifi miễn phí
80c248dd5eb3,657f335d02657a6b91efe0db,Ăn sáng miễn phí
80c248dd5eb3,657f335d02657a6b91efe0db,Bồn tắm và vòi sen
80c248dd5eb3,657f335d02657a6b91efe0db,Cho thuê xe
80c248dd5eb3,657f335d02657a6b91efe0db,Chỗ đỗ xe
80c248dd5eb3,657f335d02657a6b91efe0db,Dịch vụ trông trẻ
80c248dd5eb3,657f335d02657a6b91efe0db,Dịch vụ hội họp
80c248dd5eb3,657f335d02657a6b91efe0db,Dịch vụ phòng
80c248dd5eb3,657f335d02657a6b91efe0db,Giặt là quần áo
80c248dd5eb3,657f335d02657a6b91efe0db,"Khu vực gửi đồ đạc, hành lý"
80c248dd5eb3,657f335d02657a6b91efe0db,Lễ tân phục vụ 24h
80c248dd5eb3,657f335d02657a6b91efe0db,Nhà hàng - Ẩm thực
80c248dd5eb3,657f335d02657a6b91efe0db,Nước nóng - lạnh
80c248dd5eb3,657f335d02657a6b91efe0db,Phòng tắm
80c248dd5eb3,657f335d02657a6b91efe0db,Phòng tập thể dục
80c248dd5eb3,657f335d02657a6b91efe0db,Phục vụ phòng 24/24h
80c248dd5eb3,657f335d02657a6b91efe0db,Quán Bar
80c248dd5eb3,657f335d02657a6b91efe0db,Quán café
80c248dd5eb3,657f335d02657a6b91efe0db,Quầy Hàng Lưu Niệm
80c248dd5eb3,657f335d02657a6b91efe0db,Spa
80c248dd5eb3,657f335d02657a6b91efe0db,Spa/Massage
80c248dd5eb3,657f335d02657a6b91efe0db,Thang máy
80c248dd5eb3,657f335d02657a6b91efe0db,Truyền hình cáp
80c248dd5eb3,657f335d02657a6b91efe0db,Wifi
