property_id,overall_score,review_count,score_cleanliness,score_facilities,score_location,score_staff,score_value_for_money,count_exceptional,count_excellent,count_very_good,count_good,count_below_expectation,sample_customer_reviews
412648,8.8,3207,8.9,8.5,9.2,9.0,8.8,1440,671,167,147,61,"[9.6/10] Graham: ""The staff were the highlight, could not do enough for us."" || [10.0/10] Peter: ""Beds are super comfortable too which is a rarity in Vietnam."" || [10.0/10] ALMA: ""The room is spacious and clean, location is great!"" || [8.0/10] Cuong: ""We're impressed with their breakfast, staffs are also nice"" || [10.0/10] Elizabeth: ""The hotel is clean and comfortable, great value."" || [10.0/10] Claire: ""Thank you Hotel Moonlight, we hope to be back again soon."" || [9.2/10] Chuong: ""The room is clean and spacious for the price."" || [10.0/10] William: ""Beautiful hotel in a good location with a great staff."" || [8.4/10] john: ""All staff were exceptional from bell boys to cleaners."" || [10.0/10] Richard: ""Great location, staff was superior; would recommend."""
1266926,9.4,3753,9.6,9.2,9.3,9.8,9.6,1266,214,43,25,5,"[10.0/10] weimin: ""The facilities are in excellent condition, with an elevator."" || [10.0/10] Dale: ""Our rooms were large, modern, well appointed and very clean."" || [10.0/10] Varun Pradeep: ""Excellent location, walking distance to hotels, market etc."" || [10.0/10] Manuel: ""Thank you so much for everything; we'll be back next time."" || [10.0/10] Miss: ""The best hotel is very comfortable to be here for vacation"" || [10.0/10] Phoenix: ""Lovely room, they upgraded us which was very nice of them."" || [8.8/10] Lydia: ""Great location - quick walk to lots of restaurants/bars"" || [10.0/10] thuvan: ""Khách sạn rất tốt, chỉnh chu từng chi tiết một."" || [10.0/10] Niamh: ""Staff were friendly, rooms were clean and spacious."" || [10.0/10] Melanie: ""Wonderful, peaceful stay, super helpful, and friendly staff."""
28915518,9.0,251,9.2,9.1,9.6,9.6,9.5,144,26,10,2,2,"[10.0/10] Minh: ""I stayed a few nights in different rooms, they are all nice."" || [10.0/10] DOUXIN: ""I will definitely stay here again when I come next time!"" || [10.0/10] Khôi: ""The room is very clean and the staff is really helpful."" || [10.0/10] Krowich: ""Clean rooms, affordable price, and friendly service."" || [8.4/10] Robert : ""Kind staff, good location and comfortable bed."" || [10.0/10] Bao Ngoc: ""The boutique hotel exceeded all expectations."" || [9.2/10] Malcolm: ""It's clean, safe, close to all the restaurants and services."" || [9.2/10] Aleksandra: ""Clean and nice room, friendly owner."" || [9.6/10] Adam: ""The hotel is at a great location, close to everything."" || [8.0/10] Tim: ""We had a fantastic stay at Sun Homestay!"""
89287891,9.0,89,9.1,8.7,9.6,9.6,9.1,60,5,1,6,4,"[10.0/10] MAI: ""Reception and bellman helpful"""
80012436,9.1,116,9.3,8.9,9.3,9.7,9.6,154,49,5,8,9,"[8.8/10] Alberte: ""The room was clean, and the staff was very nice and helpful."" || [10.0/10] B E: ""Daniel is an angel with a treasure of a disposition."" || [10.0/10] Daniela: ""The staff who take care of the cleaning are also super nice."" || [9.2/10] Fabrice: ""Don't look further, this is the perfect stay in Hué."" || [10.0/10] Matshidiso: ""Rooms and bathroom are clean and place is well-located 💯"" || [10.0/10] Koji: ""The next time I go to Hue, this is the place for me to book."" || [10.0/10] Charles: ""Had a great time, very clean space, very helpful staff."" || [9.6/10] Anh: ""Also, the room was clean and the location is convenient."" || [10.0/10] Robert: ""The staff were all kind, enthusiastic, and helpful"" || [8.8/10] James: ""Staff were all lovely and the breakfast was very good."""
1409886,9.1,2375,9.3,8.9,9.0,9.2,9.2,1001,290,65,55,37,"[10.0/10] jeremy: ""Nice choices for breakfast and kind and friendly staff"" || [10.0/10] Stewart: ""Nice pool and bar area with a very good restaurant attached."" || [8.8/10] Holger: ""I can, however, certainly recommend this well-managed hotel."" || [10.0/10] Micheal: ""Staff are excellent and the breakfast package is very good."" || [10.0/10] Patrick: ""Nice pool, nice rooms, good beds, nice restaurant and staff."" || [9.6/10] Robyn: ""The pool is a welcome sight after a long day of sightseeing."" || [10.0/10] Sharon: ""The pool is clean and has lovely plants and flowers around."" || [10.0/10] Teck: ""This hotel has great staff that are helpful and friendly."" || [8.8/10] catherine: ""Our room was very clean,  huge bed and very comfortable."" || [10.0/10] Fabian: ""Clean hotel, friendly stuff, nice pool, good breakfast"""
239406,9.0,2394,8.9,8.5,9.1,9.3,9.2,778,235,89,68,34,"[10.0/10] Huyền: ""The staffs are awesome, they helped me a lot to book a tour."" || [10.0/10] Jutiporn: ""The staff provided good service and the room was very clean."" || [9.6/10] Long: ""Nice & clean hotel with reasonable price for a twins room."" || [10.0/10] Helena: ""The beds were also really cozy and the room was beautiful!"" || [8.4/10] Helen: ""Location great for a short walk to the citadel."" || [8.8/10] Kayoko: ""The best of this hostel is their hospitality and support."" || [9.6/10] Michelle: ""The room was clean, the water was hot, and the AC works!"" || [9.2/10] Kenichi: ""I had a wonderful experience at Sunny A Hotel in Hue."" || [10.0/10] Julian: ""Amazing hotel, in a particularly peaceful location."" || [10.0/10] Phung: ""The location is perfect and easy to access anywhere"""
63438551,8.9,671,9.4,9.0,9.4,9.5,9.3,389,74,16,14,12,"[9.6/10] Julina: ""Very clean and comfy and the staff is very nice."" || [9.6/10] Thuy: ""Everything was great cleanliness and facility use."" || [9.6/10] Dexter: ""Excellent value and location - just *** per night"" || [10.0/10] David: ""Was a nice clean comfy hotel in not bad an area"" || [10.0/10] William: ""In a very central location, staff was kind and helpful."" || [9.2/10] Lac: ""He gave me 7 star service and Kly is lucky to have him."" || [9.2/10] Rhoda: ""Would recommend for short stays as it’s good location!"" || [10.0/10] Cam Van: ""Best location, walkable anywhere."" || [10.0/10] Marco: ""Location Was perfect for our 1 day visit to Da Nang."" || [9.6/10] Dexter: ""Great room in an excellent location for *** a night!"""
81839682,8.7,322,9.2,8.5,8.5,8.9,8.7,111,30,7,8,16,"[10.0/10] Mini Melanie: ""The staff are amazing and very attentive to their guests."" || [9.6/10] Julia: ""This hotel is very clean and the staff are very friendly."" || [10.0/10] Sanjay: ""Enjoy your next stay at Lumiere Hotel, Hue City!"" || [10.0/10] Artur: ""The room was clean, comfortable, and well maintained."" || [8.8/10] Dmitry: ""For the price, the room is very good and offers great value."" || [8.8/10] Jason: ""Definitely worth a couple nights stay!"" || [9.6/10] Đức: ""Big  and clean room, nice facility, good wifi."" || [9.6/10] Ngọc Hân: ""Good amenities, good view with 2 sides of big balcony."" || [10.0/10] Nhan: ""The hotel locates at one of the best locatio in Hue."" || [10.0/10] Nhat: ""Wonderful hotel for your next stay in Hue"""
88116630,9.7,5,10.0,9.2,10.0,9.6,9.6,3,1,0,0,0,"[10.0/10] Alvaro: ""Muy limpio."" || [10.0/10] Alvaro: ""Centrico y limpio"""
14694836,9.3,2709,9.6,9.4,9.5,9.5,9.3,917,126,31,17,24,"[10.0/10] Quang: ""Staying at Silk Path is one of the best hotel in Hue."" || [10.0/10] Chau: ""The excellent staff cannot do enough to please their guests."" || [10.0/10] Bernadette: ""I would highly recommend  and would love to return one day."" || [10.0/10] Ana: ""I loved my stay in this hotel and I really recommend it."" || [10.0/10] Uyen: ""Everyone speaks English and provides excellent services."" || [10.0/10] Michael: ""I will not consider another hotel if I visit Hue again."" || [10.0/10] Daniel: ""I definitely will book with you when I visit Hué again"" || [10.0/10] Melissa: ""Friendly helpful staff, clean, beautifully decorated."" || [10.0/10] Khanh Van : ""We would come back to Silk Path Grand in a heartbeat!"" || [10.0/10] Thomas: ""This is truly a mini resorts with beautiful garden and pool."""
90309578,8.8,30,9.9,8.8,9.5,9.3,9.2,13,3,0,0,1,"[10.0/10] Anh: ""Great Location with Spacious Room"" || [8.0/10] Đức: ""Staff very nice and supportive."" || [8.0/10] Đức: ""Nice staff"""
76059657,9.0,359,9.4,9.3,9.2,9.6,9.4,212,37,7,6,5,"[10.0/10] Dai: ""The breakfast had a lot of options and was excellent."" || [10.0/10] Tu: ""The room was so amazing, even better than on photos."" || [9.6/10] Jack: ""Perfect clean and comfortable spot for our stop in Hue."" || [10.0/10] Dinh: ""Definitely recommend to anyone who wants to visit Hue."" || [9.6/10] gareth: ""Would recommend for any one who is visiting Hue."" || [10.0/10] Quang Minh: ""I really like how the room was design and its cleanliness."" || [9.2/10] Jonathan: ""Good location, excellent service, and spacious room."" || [9.6/10] David: ""Really Clean and High Quality of Service"" || [10.0/10] Nevil: ""Everything was a top tier 4 star hotel experience."" || [10.0/10] Krista: ""Made us a fresh breakfast for 80vnd/pp and it was yummy."""
7427857,9.8,855,10.0,9.8,9.7,10.0,9.9,95,3,0,0,0,"[9.6/10] Linwan: ""Everything was sparkling clean and thoughtfully arranged."" || [10.0/10] Edith: ""We look forward to returning next time we are in Hue!"" || [10.0/10] Anna: ""This was, without a doubt, my favorite place to stay in Hue."" || [10.0/10] Bianca: ""Location is also great, very close to the citadel"" || [10.0/10] Julia: ""She was so kind, she helped me with many things."" || [10.0/10] Wilfredo: ""Comfy beds, hot shower and the host was so kind."" || [10.0/10] HENG: ""This is hands down the best homestay I’ve ever stayed at."" || [10.0/10] Rico: ""Chi, the owner, is a very nice lady and incredibly helpful."" || [9.6/10] Shinichiro: ""Very clean, friendly and they even provided free bicycles."" || [10.0/10] Terence: ""Chi and her husband are very friendly and gracious hosts."""
75684859,9.2,417,9.7,9.3,9.4,9.6,9.3,264,27,9,5,8,"[8.4/10] Prati: ""The room was perfect—clean, comfortable, and very well kept."" || [10.0/10] REMI: ""This hotel is new, and that really makes the difference."" || [10.0/10] FEDOR: ""Overall it was the best hotel we’ve had in Vietnam so far."" || [8.4/10] Anne: ""But super comfortable bed, wonderful staff, spotless room."" || [9.6/10] Ping Ham: ""We love the location of this hotel as it is very central."" || [10.0/10] Nguyen: ""From the moment I arrived, the service was exceptional."" || [10.0/10] William: ""The staff are very thoughtful, cheery and helpful."" || [8.4/10] Kieran: ""Less than 12 months old; and very clean and well maintained!"" || [10.0/10] David: ""Lovely staff, stylish rooms, fabulous pool area."" || [9.2/10] Tri: ""The place is small but clean and had all the necessities!"""
42170608,8.6,447,9.3,8.9,9.0,9.4,9.3,120,30,8,3,7,"[9.6/10] Nhi: ""If have opportunities next time back Hue i will stay here."" || [9.6/10] Noemie: ""This place is very beautiful and worth to spend some nights."" || [9.2/10] Anh: ""Fantastic Homestay"" || [10.0/10] Kenneth Austria: ""And the staff provided outstanding service."" || [10.0/10] Jules: ""Kind hostesses, very calm place near to the center of Hue !"" || [9.2/10] Wipawan: ""Room is Clean : )"" || [10.0/10] anthony: ""Clean and well located to visit the citadel"" || [9.6/10] Tuấn: ""Other than that btch, overall great place to stay."" || [10.0/10] Đặng: ""Wonderful place to spend your holiday in Hue city"" || [8.8/10] Melvin: ""Accomodation os badic but clean and good beds."""
58345900,8.7,382,8.7,8.6,9.3,9.2,9.0,161,44,11,15,12,"[10.0/10] Tan: ""Very nice hotel and staff are very welcoming and hospitable."" || [8.8/10] Erick: ""If you're looking for a short stay, this is a great option."" || [10.0/10] Thai Van: ""The staff is super friendly, very helpful."" || [9.6/10] Sergej: ""I had a great stay at the RHM apartment."" || [10.0/10] Thai Van: ""The hotel boasts complete and clean facilities."" || [10.0/10] Quyen: ""The place is clean, supportive and affordable."" || [10.0/10] Khang: ""Amazing service and accommodation."" || [7.6/10] Ai Lin: ""Excellent Helpful & Friendly Reception Staff"" || [8.0/10] Ross: ""Most important - the beds are comfortable!"" || [10.0/10] Tran: ""We gad one of the best experiences I'm this hotel."""
77571534,7.6,29,6.8,6.0,6.0,6.8,6.8,13,5,1,1,4,"[10.0/10] Andi Utari: ""The room was clean, with fresh towels and bed sheets."" || [9.2/10] Rin: ""The staff was very generous and helpful!"""
64024157,8.7,309,8.8,8.7,9.0,9.3,9.1,50,7,3,4,5,"[10.0/10] Jai: ""And the location was perfect for exploring the city."" || [10.0/10] Abigail: ""They offer free filtered water and free ice from the fridge."" || [10.0/10] Mahaut: ""Very clean and lot of space !"" || [9.2/10] vinh: ""Everything is good"" || [10.0/10] Toan: ""Highly recommend"""
87344617,9.2,709,8.6,7.7,8.0,8.9,8.6,5,1,1,0,0,
5710150,9.1,1832,8.7,8.0,8.7,9.2,8.6,100,40,16,12,12,"[8.4/10] Frank: ""I had a very pleasant 6-day stay in Hue at Hue Nino Hotel."" || [8.4/10] Frank: ""I had a very pleasant 6-day stay in Hue at Hue Seno Hotel."" || [10.0/10] Electa: ""Rooms are spacious with elegant beds and decor."" || [9.6/10] masanori: ""If I come to Hue, I would like to stay here again."" || [8.8/10] Mark: ""Hotel staff is great, very helpful and friendly."" || [9.6/10] SETIADI: ""The staffs help us to carry our luggage to the 3rd floor"" || [10.0/10] Huy: ""Breakfast is served in the morning for free"" || [10.0/10] MUN: ""Very warm staff and will give some travel suggestion."" || [9.2/10] Charles: ""Great value, clean room and very friendly staff"" || [10.0/10] Klei: ""First of all the location is good, close to the Citadel."""
32197914,9.2,2106,9.4,8.9,9.5,9.5,9.2,682,166,32,24,13,"[10.0/10] Kailun: ""I booked one night and added 3 more nights staying here."" || [8.8/10] Ian: ""The breakfast provided was delicious with good variety."" || [9.6/10] Hoang Son: ""Probably the best hotel I have ever stayed in Vietnam"" || [10.0/10] Charles: ""The hotel offers excellent breakfast and confortable rooms."" || [9.2/10] Daniel: ""Nice hotel and nearby imperial city, clean, nice breakfast"" || [10.0/10] Ekaterina: ""The hotel has a great location and a fascinating history."" || [10.0/10] Clay: ""Awesome pool, strong wifi, comfy bed and warm showers."" || [8.0/10] Leone: ""Very handy location to the Imperial Palace could walk."" || [9.6/10] Jennifer: ""The architecture, ambience and facilities are superb."" || [10.0/10] Pedro Gasparinetti: ""Good location and nice accommodation, I recommend it."""
67098247,8.2,247,8.8,8.9,8.6,8.9,8.9,107,15,1,4,11,"[10.0/10] Daniil: ""Amazing value for money."" || [10.0/10] Daniil: ""Highly recommend!"""
41198522,9.2,1802,9.4,8.9,9.6,9.6,9.3,580,112,28,14,11,"[10.0/10] Ben: ""This was our favourite place of our 3 week trip to Vietnam."" || [9.6/10] Khang: ""A huge thanks to the staff for their enthusiastic support."" || [8.8/10] J Tioria M: ""If I come again to Hue, I will stay here again."" || [10.0/10] Hieu: ""The place is sparkling clean with impressive decoration"" || [10.0/10] Tuong Huy : ""I rate 5 stars for every single thing about this place."" || [10.0/10] Tran: ""We have the best experiences in Hue by staying here."" || [9.6/10] Thanh: ""This boutique will be my go to next time I came back to Hue."" || [10.0/10] Ketsarin: ""I love interior and location near to many popular places :)"" || [9.6/10] Justin: ""A very well maintained and great place for a stay"" || [9.2/10] Daniel: ""It is also well located near restaurants, cafes and bars."""
90246763,8.7,14,10.0,10.0,10.0,10.0,9.6,5,0,0,0,0,"[9.6/10] Hannah: ""The rooms are stunning with ornate features and tiling."" || [9.6/10] Hannah: ""Beds are large and comfortable with lush linens."" || [9.6/10] Hannah: ""Gorgeous villas, everything is thought of."" || [9.6/10] Hannah: ""We loved the pool (with no curfew!)."""
84904762,9.1,441,8.7,8.7,8.0,8.2,8.4,26,7,1,3,3,"[9.2/10] Hao: ""The staff at the hostel are very friendly and kind hearted."" || [10.0/10] NINGYU: ""The breakfast and location were both fantastic."" || [9.6/10] Martyna: ""If I come back to Hue I'll stay there again :)"" || [10.0/10] Eileen: ""I kept extending my stay there!"" || [9.6/10] Isabelle: ""Cosy, comfort, everything you need is here."" || [9.6/10] Ramona: ""Within a  10 minute walk you are in the center of the city."" || [10.0/10] NERY: ""Also she gave me many useful advice to organise my trip."" || [9.2/10] Ana Isabel: ""The place was practical and convinient."" || [8.8/10] lei: ""If you wanna longer stay it's good choice"" || [8.8/10] Linda: ""I definetely recommend you to stay there."""
11002,8.5,4495,8.5,8.2,9.2,8.8,8.5,1677,945,360,261,159,"[10.0/10] Karen: ""Great location, friendly staff, great food and great value."" || [10.0/10] mychelle: ""Clean facility, great decorations, and exceptional staffs."" || [10.0/10] Hoàng Anh: ""Our room was spotless and the Wi-Fi worked perfectly."" || [8.8/10] Malou: ""The pool was sublime and we had a great time here."" || [10.0/10] MINH NGOC: ""One of the best hotel room I have ever stayed in"" || [8.0/10] Hu: ""Good location, friendly staff, well maintained facilities."" || [10.0/10] Vanny: ""I was appreciated Thảo to change the rooms as my request."" || [8.8/10] Rose Stanner: ""I had a wonderful stay at Hương Giang Hotel & Spa in Huế."" || [10.0/10] darian: ""Hotel is one of the best I have ever stayed in"" || [9.6/10] Nguyen Bao: ""Breakfast is good with many choices."""
625344,9.1,1255,9.2,8.6,9.2,9.4,9.3,756,171,52,36,31,"[9.6/10] Steve: ""Warm friendly staff, clean room with nice views of the city."" || [10.0/10] Ryan: ""Great location just off Chu Van An walking street."" || [8.8/10] Audrey: ""Great hotel at a great location! Perfect for walking around."" || [10.0/10] David : ""The hotel is well located and the room was perfectly clean."" || [9.6/10] Duy: ""Highly recommend for any tourists or VN natives."" || [8.8/10] Tuan: ""This is a best place to stay in Hue with affordable price"" || [10.0/10] William: ""We'll definitely stay at the Ruby next time we're in Hue."" || [10.0/10] Naomi: ""Great location, spacious clean rooms and amazing people!"" || [10.0/10] Gabor: ""The room is clean, spacious and meet the expectations."" || [10.0/10] Pierre: ""Room was big and clean, with a lovely view."""
16093065,9.1,825,9.5,9.3,9.2,9.5,9.5,437,68,19,9,13,"[10.0/10] Alex: ""Room was clean and comfortable and the staff helpful."" || [10.0/10] Kevin: ""Their Pho from their breakfast was one of its highlights."" || [10.0/10] Narathorn: ""The room is clean and provided shampoo is Estee lauder."" || [10.0/10] Pushkar: ""Best hotel with best stay with the best helpful people."" || [9.2/10] Ma. Ann Michelle: ""My room is very clean and smells so good and fresh."" || [10.0/10] Cally: ""Really great location and breakfast was impressive."" || [10.0/10] Geleen: ""Our stay at the A25 HOTEL in Sa Pa was absolutely wonderful!"" || [9.6/10] Cecil: ""Will surely stay here again if ever I’ll come back to Sapa."" || [10.0/10] Jacek: ""I highly recommend this place to all foreigners out there."" || [9.6/10] Patricia Mae: ""Good location - walking distance to city center."""
71165203,8.8,309,8.9,8.7,8.5,9.1,9.2,163,39,18,13,12,"[10.0/10] Jayrald Steve: ""The staff were very helpful, accommodating, and responsive."" || [10.0/10] Anna: ""Will definitely book here again when I get back to Sa Pa."" || [10.0/10] Florence May: ""The place was clean, comfortable, and well-maintained."" || [10.0/10] Marrouan: ""Great stay... new hostel with warm cozy clean beds"" || [9.2/10] Sam: ""Great facilities, many toilets and showers with hot water ."" || [10.0/10] Suvradip: ""Excellent stay will certainly stay and recommend others"" || [10.0/10] Ethan: ""Actually some is the best accommodation I’ve stayed at"" || [9.6/10] francelyn: ""Not to mention , you get free breakfast and water!!!"" || [7.6/10] Rachel: ""The beds are large and I even got a private window!"" || [9.6/10] Aung Kaday: ""One of the receptionist girl, she provide a lot of help."""
47266922,8.3,27,8.0,8.6,9.5,7.7,9.2,16,7,1,5,3,"[10.0/10] Abbey: ""I would happily stay again on my next visit."" || [10.0/10] joharry: ""Nice and recommended stay"" || [10.0/10] Noemi Grace: ""They were very helpful and nice."""
18588658,8.9,2166,9.1,8.9,8.7,9.3,9.2,418,114,37,22,25,"[10.0/10] Adeline: ""We loved talking to the host and totally enjoyed our stay."" || [8.8/10] Dave: ""What made the stay truly special, though, was the homeowner."" || [9.6/10] Yvonne: ""Dieu the host is always helpful and humorous during my stay."" || [8.8/10] Lim: ""Loved this home stay, it was the highlight of our sapa trip."" || [9.6/10] Yeva: ""All the staff were friendly and there was a super cute cat."" || [8.4/10] Valerie: ""Location was within sapa center so everything was walkable."" || [10.0/10] Alicia: ""Great hospitality from the team, very warm and friendly."" || [10.0/10] Sulipta: ""Best homestay in Sapa .. most recommended when in Sapa.."" || [9.6/10] Angelica: ""Heater on the shower works and the bathroom was clean."" || [8.4/10] Ciaran: ""I’d definitely recommend Mega View as a place to stay."""
56865839,7.8,79,8.2,7.5,9.5,8.5,8.2,6,2,0,3,1,"[9.2/10] Samuel: ""Nice place to stay in for one or two nights."" || [8.8/10] Damian: ""Well located though."" || [10.0/10] HONEY: ""Good location area."""
76249262,9.5,2508,9.0,8.8,8.6,9.2,9.1,42,6,2,1,6,"[10.0/10] Gladies: ""I totally recommend this hotel for your Sapa trip."" || [10.0/10] Maria Lourdes: ""Great place and very accommodating staffs!"" || [10.0/10] carren: ""We we'll surely book here again in the future!"" || [10.0/10] NOOR: ""Room very cleanes and modern."" || [10.0/10] ashoka: ""Great place to stay"" || [10.0/10] Tan: ""Very Good Hostel"" || [10.0/10] Goo: ""Excellent Stay"" || [10.0/10] Harpreet: ""Great hotel"" || [8.8/10] Ruta: ""Everything else is great."" || [10.0/10] Ahmad Khairul Wafi: ""Good place and cosy"""
73826022,9.0,423,9.0,8.6,9.1,9.3,9.1,78,9,5,6,4,"[8.8/10] SAI KIT: ""Overall, we had a great time and would recommend this hotel."" || [10.0/10] Olivia: ""I really enjoyed our stay in the Central Sapa July House."" || [10.0/10] Saida Falkou: ""Everything felt so comfortable and beautifully designed."" || [10.0/10] Senaida: ""The staff, were very friendly and helpful"" || [10.0/10] VINOJ: ""The location is one of the biggest advantages of this hotel."" || [9.6/10] Alan: ""Really clean, nice rooms, great value for money."" || [10.0/10] רונית: ""The location is central — I highly recommend it!"" || [10.0/10] MARRY JANE: ""Budget friendly but the room is spacious enough."" || [9.2/10] Mariah Shaira: ""Friendly management, clean and spacious room."" || [10.0/10] Mikhael: ""This hotel is near the lake and Sapa market."""
8099799,9.2,11456,9.5,9.3,9.2,9.4,9.4,6353,1079,243,174,147,"[10.0/10] Maelyssa: ""Overall, this is a hotel I would absolutely return to."" || [10.0/10] Jona: ""I highly recommend it to anyone looking for a flawless stay."" || [10.0/10] jedrik: ""The hotel has a spa, pool, and gym, which are all very nice."" || [10.0/10] Andy: ""Really love the Location, great staff, nice and clean room."" || [10.0/10] ONG: ""The room was huge with valley view, super value for money."" || [10.0/10] Alicia: ""Overall, KK Sapa Hotel is truly excellent value for money."" || [10.0/10] Laya: ""I would highly recommend staying here when coming to Sapa."" || [10.0/10] Kate Tria: ""The staff were incredibly warm, polite, and accommodating."" || [10.0/10] Angela: ""We booked a treatment at their Spa and it was heavenly."" || [10.0/10] Allan Patrick: ""Truly an exceptional experience from start to finish! ✨"""
77187476,8.4,870,8.2,8.1,9.0,9.0,8.7,225,85,29,24,28,"[10.0/10] Reynaldo Jr.: ""Value for money is very good, actually one of the best deal."" || [10.0/10] Marj: ""Overall, we truly enjoyed our stay and highly recommend it!"" || [10.0/10] Mikael Hoa: ""Super friendly, great recommendations and wonderful stay!"" || [10.0/10] Reynaldo Jr.: ""They made our stay very comfortable."" || [10.0/10] Clan: ""The service was great and the amenities were even better."" || [10.0/10] Reynaldo Jr.: ""Best place if you have a lot of activities in Sapa."" || [8.0/10] Brang: ""The room was clean, cozy, and offered beautiful views."" || [8.0/10] Thu: ""Warmly staff, good breakfast, good room."" || [8.8/10] Mark Roland: ""This hotel offer the best price when staying in Sapa."" || [8.4/10] Angela: ""Great Value for Budget Travelers with Excellent Privacy :)"""
77049496,9.4,697,9.5,9.2,9.3,9.8,9.6,228,34,2,8,5,"[10.0/10] Benjamin: ""Great hotel"" || [10.0/10] Rhoda: ""Overall we would come here again and rate this place highly!"" || [10.0/10] Jahan: ""The room was clean, comfortable, and everything was perfect."" || [10.0/10] Mae: ""The location was perfect and the staff were very helpful."" || [10.0/10] Jerson: ""The hospitality truly made the experience special."" || [10.0/10] Pratik: ""His warm gestures truly made our experience more memorable."" || [10.0/10] Virgilio: ""Will definitely book again here and i suggest try it too."" || [10.0/10] Michael Junice: ""The room is super nice and the ambience is very relaxing."" || [9.6/10] Leo: ""Very clean, and the owners are very genuine and friendly."" || [10.0/10] sainath: ""Highly recommend Glow Sapa Hotel to anyone visiting Sapa."""
14695708,8.2,507,8.2,8.0,8.1,8.8,8.2,55,31,8,21,20,"[9.6/10] Pao: ""The room was spacious and the bed itself was comfortable"" || [10.0/10] Luzviminda Bernardo: ""The host is very accommodating, welcoming and approachable."" || [8.8/10] Janice: ""They warmly welcome us and were very attentive to our needs."" || [8.8/10] BENIBE: ""The room is spacious with a nice view of the lake."" || [8.8/10] Yoni: ""All of the staff are very welcoming and helpful"" || [10.0/10] William: ""It’s a nice location just 3/4 minutes walk to the center!"" || [10.0/10] Amabelle: ""We love how the hotel is clean and quiet."" || [8.4/10] Sir: ""However, the view in their veranda is breathtaking."""
80582219,8.7,187,8.5,8.2,9.3,9.1,8.9,56,23,3,6,6,"[9.6/10] Kathrina Kc Crisandra: ""About the room, it’s quite decent and comfy for the price."" || [10.0/10] Lucy: ""Clean room, hot water, air conditioning, and lovely staff."" || [10.0/10] Omkar: ""Location staff and Hotel is totally nice and friendly..."" || [10.0/10] Zac: ""10/10 will definitely stay here again when I am in Sa Pa."" || [10.0/10] Nicole: ""Great hostel, very comfortable, nice breakfast, nice staff!"" || [10.0/10] Zac: ""The staff are very friendly and very helpful."" || [10.0/10] Kathrina Kc Crisandra: ""Everything in this hotel is great! Highly recommended"" || [8.8/10] Rothenburger: ""Very nice hostel, clean and really good breakfast!"" || [10.0/10] Moe: ""The hostel is wonderful and perfect for families."" || [10.0/10] nur: ""Overall, I really enjoyed my stay here!"""
1187717,8.5,1288,8.6,8.0,9.0,8.4,8.2,420,242,76,72,72,"[10.0/10] Low: ""The wholesome daily breakfast was a great start each day."" || [10.0/10] HASNI: ""Room condition is clean, new and super comfortable bed."" || [10.0/10] Ar-jay: ""Honestly, there’s nothing bad to say about this place."" || [10.0/10] JACKIE: ""I'd book the same hotel when i comeback. That's for sure. ❤️"" || [10.0/10] IRA NADINE: ""Breakfast was another highlight of our stay."" || [10.0/10] hediming: ""Best location hotel with beatiful lake view"" || [10.0/10] Kritsanachai: ""Room is clean and staff provided a very good service."" || [9.6/10] Lavanya: ""Good spacious rooms, amazing bathtub and breakfast."" || [9.2/10] Cinda: ""The hotel was clean and the staff was very helpful."" || [10.0/10] Jan Mart: ""Our group enjoyed a fantastic stay at this property in Sapa."""
75699250,9.5,129,9.9,9.7,9.1,9.8,9.7,39,1,1,1,0,"[10.0/10] Stella : ""The staff were very helpful and always ready to assist."" || [10.0/10] Willow : ""The room is new, clean, and well-designed."" || [10.0/10] Teresa: ""Staff were super friendly and the service was great."" || [10.0/10] rachel : ""The room is new, clean, and well designed."" || [10.0/10] Aijia: ""We had a wonderful 2 night stay at Hotel Montmartre de Sapa."" || [10.0/10] Alora: ""Staff were friendly and helpful whenever we needed anything"" || [8.4/10] Thi Duyen Trang: ""Very clean, breakfast (buffet with many choice)."" || [9.2/10] Insoo: ""Clean, kind, evene the breakfast is excellent."" || [9.2/10] Nhut: ""It is clean, quiet, and good location."" || [10.0/10] Nik: ""Best hotel in Vietnam"""
71558148,9.1,757,8.9,8.6,9.4,9.5,9.0,158,34,16,9,10,"[9.2/10] Genesis: ""Staff really did their best, and this cannot be discounted."" || [10.0/10] Lawrenz: ""Our room was overlooking the lake and it was breathtaking."" || [9.6/10] Vandana Jigjinni: ""I stayed here for 3 nights and had an amazing experience."" || [9.6/10] Charlotte: ""What truly made our stay special was the staff."" || [10.0/10] Lamiae: ""The room is beautiful and has a lovely view on the lake."" || [10.0/10] wanny: ""Perlayanan juga ramah, keluar masuk hotel selalu disapa."" || [10.0/10] chi: ""Highly recommend this hotel to anyone visiting the area!"" || [9.6/10] Maria Rain Halili: ""The staff were friendly, helpful, and always welcoming."" || [10.0/10] Henry: ""Facility were great and the service was so friendly!"" || [10.0/10] Carlos: ""Great place! Super clean, super soft and comfy beds!"""
