property_id,hotel_name,default_name,property_type,accommodation_type,stars,is_luxury,address_line,area_name,area_id,city_name,city_id,country_name,postal_code,latitude,longitude,year_opened,number_of_rooms,number_of_floors,check_in_from,check_out_until,breakfast_charge,airport_transfer_fee,gold_circle_award_year,today_booking,booking_count_last_24h,recommendation_score,main_image_url
1275909,Phu House Hostel,Phu House Hostel,Hotel,Hostel,2.5,False,"No. 122, Trần Hưng Đạo Street",Duong Dong,483540,Phu Quoc Island,17188,Vietnam,92509,10.1936720668683,103.967189043761,2016,25,3,14:00,11:00,,150000 VND,,Booked 8 times today,,,https://pix8.agoda.net/hotelImages/1275909/0/4dd467cf55c33b846fd21460e588f564.jpg?ce=2&s=1024x768
12658706,Palette Anh Vu Hotel Phu Quoc,Palette Anh Vu Hotel Phu Quoc,Hotel,Hotel,2.5,False,"77 NGUYEN TRUNG TRUC,KP.4,TT.DUONG DONG,PHU QUOC",Duong Dong,483540,Phu Quoc Island,17188,Vietnam,91000,10.219883918762207,103.96018981933594,2023,42,3,14:00,12:00,0 VND,25 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/12658706/0/5b7dab3ba5ea065f86a9ff0ea3c72bc0.png?ce=3&s=1024x768
34249576,New World Phu Quoc Resort,New World Phu Quoc Resort,Hotel,Resort,5.0,False,Khem Beach ,Bai Khem,597557,Phu Quoc Island,17188,Vietnam,92500,10.036684036254883,104.03104400634766,2021,366,0,15:00,12:00,1501500 VND,,2025,Booked 22 times today,,,https://pix8.agoda.net/hotelImages/34249576/0/b37c396d9007a4f92da96fcafafb581c.jpg?ce=2&s=1024x768
80191658,Mi Amor Luxury Hostel – Central South Phu Quoc Island,Mi Amor Luxury Hostel – Central South Phu Quoc Island,Hotel,Hostel,2.0,False,"AT77 An Thoi Street, Phu Quoc, An Giang",An Thoi,511389,Phu Quoc Island,17188,Vietnam,92500,10.036648746726483,104.00791622453687,2025,3,5,14:00,10:30,,,,,,,https://pix8.agoda.net/hotelImages/80191658/0/fe8e34542497930f182f5f5da9111a2f.jpg?ce=3&s=1024x768
78363671,Seaside Fireworks Apartment Free Gym & Pool,Seaside Fireworks Apartment Free Gym & Pool,Hotel,Serviced apartment,5.0,False,An Thới - Hòn Thơm,An Thoi,511389,Phu Quoc Island,17188,Vietnam,92500,10.02916431427002,104.00941467285156,,20,,15:00,12:00,,300000 VND,,Booked 10 times today,,,https://pix8.agoda.net/hotelImages/78363671/0/80c6dc9d0852dc1cdccc6bd1e627d6f7.jpg?ce=2&s=1024x768
11056700,Sleep Box Hostel Phu Quoc,Sleep Box Hostel Phu Quoc,Hotel,Guesthouse/bed and breakfast,1.0,False,57/12 tran hung dao,Duong Dong,483540,Phu Quoc Island,17188,Vietnam,92500,10.21271800994873,103.96041870117188,2019,12,4,14:00,12:00,,150000 VND,,,,,https://pix8.agoda.net/hotelImages/11056700/-1/9cc2bb800f78278ec7f3af2e73a1dd88.jpg?ca=9&ce=1&s=1024x768
61378897,Herring Beach Hotel Phu Quoc,Herring Beach Hotel Phu Quoc,Hotel,Hotel,3.0,False,", Dương Tơ",Duong To,513131,Phu Quoc Island,17188,Vietnam,,10.11604,103.982544,,1,,15:00,12:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/61378897/-1/dbc547eeaa962249a935f38e18d3d22d.jpg?ce=0&s=1024x768
70368927,Happy Bear Hostel Phu Quoc,Happy Bear Hostel Phu Quoc,Hotel,Hotel,3.0,False,179 Đường 30 Tháng 4,Duong Dong,483540,Phu Quoc Island,17188,Vietnam,,10.214625,103.9667,,15,3,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/70368927/0/455841025e6ec99439bfe72dfde0e168.jpg?ce=3&s=1024x768
5972590,Premier Residences Phu Quoc Emerald Bay Managed by Accor,Premier Residences Phu Quoc Emerald Bay Managed by Accor,Hotel,Hotel,5.0,False,"Khem Beach, Phu Quoc Special Zone, An Giang Province, Vietnam",Bai Khem,597557,Phu Quoc Island,17188,Vietnam,920000,10.0350685,104.02786,2018,629,,15:00,12:00,20 USD,26 USD,,Booked 12 times today,,,https://pix8.agoda.net/hotelImages/21726991/1264024098/0d76f28e1ac8cbda4d9c46e7b9ca4de2.jpeg?ce=3&s=1024x768
85760429,Amorii Hotel Phu Quoc,Amorii Hotel Phu Quoc,Hotel,Hotel,3.0,False,"B9-206 Waterfront,  Marina complex, B&#227;i Trường, Ph&#250; Quốc",Duong To,513131,Phu Quoc Island,17188,Vietnam,922251,10.1163916,103.9817672,,1,,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/85760429/0/aacbc8c39e2d519a6a28a42b2a741998.jpeg?ce=3&s=1024x768
47613575,Rosie Hillside Seaview Phu Quoc Apartment,Rosie Hillside Seaview Phu Quoc Apartment,Hotel,Serviced apartment,5.0,False,"Burano Street, Sunset Town, Phu Quoc, Kien Giang",An Thoi,511389,Phu Quoc Island,17188,Vietnam,920000,10.029144287109375,104.00975799560547,,19,,14:00,12:00,120000 VND,,2025,Booked 21 times today,,,https://pix8.agoda.net/hotelImages/47613575/0/89768032c75f0bc64edc507fd2902d4c.jpg?ce=2&s=1024x768
39687976,Golden Dragon Hotel,Golden Dragon Hotel,Hotel,Guesthouse/bed and breakfast,3.0,False,"B5-604 Mango Village , Waterfront Marina ,Duong Bao , Duong To ",Duong To,513131,Phu Quoc Island,17188,Vietnam,12345,10.115856170654297,103.98297119140625,,1,,14:00,12:00,,120000 VND,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/39687976/0/3726cef4c897d3b5ffac7fe3c6a5641d.jpg?ce=0&s=1024x768
5442703,Radisson Blu Resort Phu Quoc,Radisson Blu Resort Phu Quoc,Hotel,Hotel,5.0,False,"Ganh Dau Beach,  Phu Quoc ",Gành Dầu,514049,Phu Quoc Island,17188,Vietnam,920000,10.328082084655762,103.8536605834961,2018,514,8,14:00,12:00,562000 VND,1701000 VND,2024,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/9455708/0/a64fedd62c8d2a17372e1d59561fb2cb.jpeg?ce=0&s=1024x768
85404266,HADU Hotel & Café Phu Quoc,HADU Hotel & Café Phu Quoc,Hotel,Hotel,4.0,False,", Dương Tơ",Duong To,513131,Phu Quoc Island,17188,Vietnam,,10.116513,103.9839,,1,,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/85404266/0/e57f31f3bd915bfa96a6b133de9727e0.jpg?ce=3&s=1024x768
88064160,ROVA BOUTIQUE HOTEL,ROVA BOUTIQUE HOTEL,Hotel,Hotel,3.0,False,"41-43 POSITANO, Khu Sunset Town, Khu phố 6",An Thoi,511389,Phu Quoc Island,17188,Vietnam,,10.03158,104.0056,,1,,14:00,12:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/88064160/0/7e6447a1a237ef246a478aa302c8fe26.jpg?ce=3&s=1024x768
9776735,Pullman Phu Quoc Beach Resort,Pullman Phu Quoc Beach Resort,Hotel,Hotel,5.0,False,"Group 6, Ban Quy Hamlet, Duong Bao Area",Duong To,513131,Phu Quoc Island,17188,Vietnam,922270,10.12024211883545,103.98346710205078,2020,331,9,15:00,12:00,800000 VND,0 VND,2025,Booked 15 times today,,,https://pix8.agoda.net/hotelImages/9776735/-1/8456758e4800f010236a51228a374687.jpg?ca=13&ce=1&s=1024x768
4968811,Dusit Princess Moonrise Beach Resort,Dusit Princess Moonrise Beach Resort,Hotel,Hotel,5.0,True,"Tran Hung Dao Street, Group 2, Cua Lap Village, Duong To Commune, Phu Quoc Island",Cua Lap,47699,Phu Quoc Island,17188,Vietnam,,10.181074142456055,103.96744537353516,,108,,15:00,12:00,400000 VND,0 VND,2023,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/4968811/0/d524195eb22cef401dabc7cf5230f931.jpg?ce=0&s=1024x768
2430159,Seashells Phu Quoc Hotel & Spa,Seashells Phu Quoc Hotel & Spa,Hotel,Hotel,5.0,True,Vo Thi Sau,Duong Dong,483540,Phu Quoc Island,17188,Vietnam,,10.214809140560208,103.95912213250995,,246,,15:00,12:00,462000 VND,0 VND,2025,Booked 14 times today,,,https://pix8.agoda.net/hotelImages/2430159/-1/b7665f0accb1d975be9109012ecf5ccb.jpg?ce=0&s=1024x768
6352970,An Phu Hotel,An Phu Hotel,Hotel,Hotel,3.0,False,"No.185A, Road 30/4, Duong Duong Town, Phu Quoc",Duong Dong,483540,Phu Quoc Island,17188,Vietnam,922200,10.214837074279785,103.9670639038086,,68,8,14:00,12:00,150000 VND,,2025,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/6352970/-1/486b3236fe552eebbd72b93bdd3c4619.jpg?ca=8&ce=1&s=1024x768
625168,Vinpearl Resort & Spa Phú Quốc,Vinpearl Resort & Spa Phú Quốc,Hotel,Resort,5.0,False,"Bai Dai Beach, Ganh Dau",Gành Dầu,514049,Phu Quoc Island,17188,Vietnam,,10.337814331054688,103.84920501708984,2014,636,7,15:00,12:00,,,2024,Booked 20 times today,,,https://pix8.agoda.net/hotelImages/625168/-1/3dd5dcbcfdd9509dfe470905adad972a.jpg?ce=0&s=1024x768
29461033,Hill Star Hotel Phu Quoc,Hill Star Hotel Phu Quoc,Hotel,Hotel,2.0,False,172/8 Đ. 30 Tháng 4,Duong Dong,483540,Phu Quoc Island,17188,Vietnam,92000,10.21575927734375,103.97345733642578,2020,48,3,14:00,12:00,,250000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/29461033/-1/0a3b28de2b62109e689c299001040a0e.jpg?ce=0&s=1024x768
59358953,La isla Apartments & Villas - Sea View & Fireworks Phu Quoc,La isla Apartments & Villas - Sea View & Fireworks Phu Quoc,Hotel,Serviced apartment,5.0,False,"B28, Burano Street, Sunset Town, An Thoi, Thanh Pho Phu Quoc, An Giang ",An Thoi,511389,Phu Quoc Island,17188,Vietnam,90000,10.02829647064209,104.009521484375,2024,140,19,15:00,12:00,200000 VND,250000 VND,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/59358953/0/4cfc0e7d3e7611ce0830fc46080f0062.jpg?ce=0&s=1024x768
35312609,Aquasun Hotel Phu Quoc,Aquasun Hotel Phu Quoc,Hotel,Hotel,4.0,False,"No. 124, Hem 124, Tran Hung Dao Street",Duong Dong,483540,Phu Quoc Island,17188,Vietnam,095000,10.193764686584473,103.96543884277344,2022,108,11,14:00,12:00,254000 VND,300000 VND,,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/35312609/-1/73c661ac71e53d7d5f7a9d0af0755c14.jpg?ce=0&s=1024x768
34479033,Mộc Homestay GrandWorld Phú Quốc,Mộc Homestay GrandWorld Phú Quốc,NonHotel,Homestay,4.0,False,VH84-GrandWorld,Gành Dầu,514049,Phu Quoc Island,17188,Vietnam,922251,10.325270652770996,103.86006164550781,2022,4,4,14:00,12:00,,400000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/34479033/0/5e5373d07b0e606e30b4a4ba525e8be6.jpg?ce=0&s=1024x768
17242876,Vinholidays Fiesta Phú Quốc,Vinholidays Fiesta Phú Quốc,Hotel,Hotel,4.0,False,Ganh Dau,Gành Dầu,514049,Phu Quoc Island,17188,Vietnam,920000,10.324073791503906,103.85857391357422,2020,687,8,15:00,12:00,200000 VND,,2025,Booked 25 times today,,,https://pix8.agoda.net/hotelImages/17242876/-1/77f13db2325ef043d92a740cc551e1f8.jpg?ca=19&ce=1&s=1024x768
181816,HAWAII RESORT PHU QUOC,HAWAII RESORT PHU QUOC,Hotel,Hotel,3.5,False,68 Tran Hung Dao Street ,Duong Dong,483540,Phu Quoc Island,17188,Vietnam,0,10.206221580505371,103.96248626708984,2005,100,3,14:00,12:00,,250000 VND,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/181816/0/572234a0af2225e2db92e144aaec8122.jpg?ce=3&s=1024x768
36794957,Tahiti Central Seaview Phu Quoc Hotel,Tahiti Central Seaview Phu Quoc Hotel,Hotel,Hotel,3.0,False,"No. 51, Tran Hung Dao Street",Duong Dong,483540,Phu Quoc Island,17188,Vietnam,92500,10.212200164794922,103.95993041992188,2018,82,7,15:00,12:00,500000 VND,,,,,,https://pix8.agoda.net/hotelImages/36794957/608627189/6397704dbb9850617e70d1818acf9e07.jpg?ce=0&s=1024x768
92655779,MAY Boutique Hotel Phu Quoc,MAY Boutique Hotel Phu Quoc,Hotel,Hotel,4.0,False,", Đường Bào",Duong To,513131,Phu Quoc Island,17188,Vietnam,,10.129952,103.98277,,1,,14:00,12:00,,,,Booked 15 times today,,,https://pix8.agoda.net/hotelImages/92655779/0/d8309d68add84e64719a634e9c55f056.jpg?ce=3&s=1024x768
37712446,Rova Hotel Phú Quốc,Rova Hotel Phú Quốc,Hotel,Hotel,3.0,False,41-43 Positano ,An Thoi,511389,Phu Quoc Island,17188,Vietnam,92500,10.031484603881836,104.00562286376953,,1,,14:00,12:00,,,,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/37712446/0/4b146034b56b32b2493b0199af94bc7d.jpg?ce=3&s=1024x768
85141652,Cosi Beach Hotel Phu Quoc,Cosi Beach Hotel Phu Quoc,Hotel,Hotel,3.0,False,"MARINA Waterfront - B i Trường, B-201-202, Đường B o, Ph  Quốc, Ki n Giang 922000, Vietnam Cosi Beach Hotel",Duong To,513131,Phu Quoc Island,17188,Vietnam,922000 ,10.116182,103.984436,2026,30,4,14:00,12:00,150000 VND,250000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/85141652/0/9c4c7f3818fc1c2b53fcb7874954f7a9.png?ce=3&s=1024x768
48370,Mango Bay Resort,Mango Bay Resort,Hotel,Resort,3.0,False,Ong Lang Beach,Ong Lang,20458,Phu Quoc Island,17188,Vietnam,                    ,10.2554232074393,103.943238258362,2002,44,,14:00,12:00,,230.000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/48370/-1/0051552c0b44b3e11856f2fa186dfc33.jpg?ca=18&ce=1&s=1024x768
1157572,Novotel Phu Quoc Resort,Novotel Phu Quoc Resort,Hotel,Hotel,5.0,False,"Sonasea Villas and Resort, Group 5, Duong Bao Area, Duong To, Phu Quoc Special Zone, An Giang Province, Vietnam",Duong To,513131,Phu Quoc Island,17188,Vietnam,922273,10.128235816955566,103.97811889648438,2016,366,5,15:00,12:00,18 USD,,2024,Booked 15 times today,,,https://pix8.agoda.net/hotelImages/1157572/-1/ced5567d6bca72082cd0a0d0db027387.jpg?ca=18&ce=1&s=1024x768
1147156,Cosy Bungalow,Cosy Bungalow,NonHotel,Entire bungalow,3.5,False,"71B, Tran Hung  Đao St, Ward 7, Duong Dong Town, Kien Giang Province",Duong Dong,483540,Phu Quoc Island,17188,Vietnam,92506,10.20796,103.96226,2015,10,,14:00,11:30,,250000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/114/1147156/1147156_17090717560056120258.jpg?ca=6&ce=1&s=1024x768
87341728,MeySunset Hotel Phu Quoc,MeySunset Hotel Phu Quoc,Hotel,Hotel,3.0,False,"104 Đường Kim Phượng 110, Đường Hồng Môn, Meyhomes Capital,Đặc khu Phú quốc, tỉnh an giang",An Thoi,511389,Phu Quoc Island,17188,Vietnam,,10.073536,103.994255,,1,,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/87341728/0/a8357b60b5fe82e2507e0880a21a3e31.jpg?ce=3&s=1024x768
1266957,SOL By Melia Phu Quoc,SOL By Melia Phu Quoc,Hotel,Hotel,5.0,False,"Duc Viet Tourist Area, Zone 1, Bai Truong, Duong To, Phu Quoc , Kien Giang",Duong To,513131,Phu Quoc Island,17188,Vietnam,920000,10.14627742767334,103.97735595703125,2016,284,6,15:00,12:00,458000 VND,0 VND,2025,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/1266957/-1/b0ec3a1ca09f39bae2b4725f6b0c967b.jpg?ca=7&ce=1&s=1024x768
51082457,HAN Lagoon Sunset Hotel,HAN Lagoon Sunset Hotel,Hotel,Hotel,4.0,False,"01-03 Venice, Sunset Town, An Thoi, Phu Quoc, Sunset Town, Hoang Hon Town",An Thoi,511389,Phu Quoc Island,17188,Vietnam,92513,10.030108451843262,104.00582122802734,2021,20,6,22:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/51082457/0/32e3829e2e0208f166ae391ec525f7c0.png?ce=2&s=1024x768
9612717,Sunset Beach Resort & Spa - Beachfront Pirate Fire Show ,Sunset Beach Resort & Spa - Beachfront Pirate Fire Show ,Hotel,Resort,4.0,False,"Số 100C/2 Trần Hưng Đạo, Khu phố 7 Dương Đông",Duong Dong,483540,Phu Quoc Island,17188,Vietnam,920000,10.200146,103.962746,,117,9,15:00,12:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/9612717/-1/855e845d82e93bd58c4ebc6edd87bd1d.jpg?ca=10&ce=1&s=1024x768
296330,Arcadia Phu Quoc - Bungalow Beach,Arcadia Phu Quoc - Bungalow Beach,Hotel,Resort,3.0,False,118 Trần Hưng Đạo,Duong Dong,483540,Phu Quoc Island,17188,Vietnam,93000,10.19492006333276,103.9648649096489,2011,30,2,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/296330/0/1a257284d2b9b669b7008fc756136fa1.jpg?ce=3&s=1024x768
87869906,Sensea AT 104 Apartment An Thoi Central,Sensea AT 104 Apartment An Thoi Central,Hotel,Serviced apartment,3.0,False,Đ. Amalfi AT 104,An Thoi,511389,Phu Quoc Island,17188,Vietnam,,10.035817,104.00585,,1,,15:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/87869906/0/235c5ab43b66e3645d60779b1380d11e.jpg?ce=3&s=1024x768
1158643,Tropicana Resort Phu Quoc,Tropicana Resort Phu Quoc,Hotel,Resort,3.5,False,Khu Phố 7,Duong Dong,483540,Phu Quoc Island,17188,Vietnam,92500,10.1997089385986,103.964302062988,2015,53,3,14:00,12:30,,200000 VND,,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/115/1158643/1158643_16091616240046550274.jpg?ca=6&ce=1&s=1024x768
83129371,Bailey Hotel Hue,Bailey Hotel Hue,Hotel,Hotel,0.0,False,5/28,Hue City,93617,Hue,3738,Vietnam,49000,16.4703291,107.5963155,2025,30,6,14:00,12:00,,250000 VND,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/83129371/0/3829ca56a50436914c8e8feacb1d1892.jpg?ce=3&s=1024x768
64861936,1995S Hostel,1995S Hostel,Hotel,Hotel,5.0,True,"16 Chu Văn An, Ph  Hội ",Hue City,93617,Hue,3738,Vietnam,490000,16.470027923583984,107.59505462646484,2025,11,6,14:00,12:00,,250000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/64861936/0/1127fd7bb1465bcb461882c7330dd485.jpg?ce=0&s=1024x768
30095600,Hachi Homestay Spa,Hachi Homestay Spa,NonHotel,Homestay,5.0,False,16/18 Than Van Nhiep,Perfume River,80691,Hue,3738,Vietnam,52000,16.44584846496582,107.53594207763672,2021,17,2,14:00,12:00,0 VND,400000 VND,,,,,https://pix8.agoda.net/hotelImages/30095600/-1/114548e4d716731c678332fd6a46ef2d.jpg?ca=27&ce=0&s=1024x768
5663891,Melia Vinpearl Hue,Melia Vinpearl Hue,Hotel,Hotel,5.0,True,50A Hung Vuong street,Hue City,93617,Hue,3738,Vietnam,530000,16.463876724243164,107.5944595336914,2018,213,33,14:00,12:00,290000 VND,500000 VND,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/5663891/-1/c70525022b7d06c2b56fdf6d14689357.jpg?ce=0&s=1024x768
34198470,LA VELA HUE HOTEL,LA VELA HUE HOTEL,Hotel,Hotel,5.0,True,"17, No.22 Street Dong Nam Thuy An, Thanh Thuy",Hue City,93617,Hue,3738,Vietnam,49000,16.448122,107.617676,2022,199,17,14:00,12:00,350000 VND,400000 VND,2025,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/34198470/0/b5e110271aaa5267e0c486d33e618361.jpg?ce=2&s=1024x768
78424913,Hue Imperial Hostel,Hue Imperial Hostel,Hotel,Hotel,2.0,False,"10A Hẻm 66 Lê Lợi, Phú Hội",Hue City,93617,Hue,3738,Vietnam,,16.469774,107.594536,,1,,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/78424913/0/a969c401f1c55543dea69d87f693b48a.jpg?ce=3&s=1024x768
237273,Mondial Hotel Hue,Mondial Hotel Hue,Hotel,Hotel,4.0,False,17 Nguyen Hue Street,Hue City,93617,Hue,3738,Vietnam,540000,16.45777130126953,107.5830307006836,2010,99,9,14:00,12:00,220000 VND,350000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/237273/1256889054/d3a3b1ad0ca9eb56492642f9941b54ba.jpg?ce=2&s=1024x768
70624,TTC Imperial Hotel,TTC Imperial Hotel,Hotel,Hotel,5.0,True,"8 Hung Vuong Street, Thuan Hoa Ward, Hue City, Vietnam",Hue City,93617,Hue,3738,Vietnam,530000,16.4661102294922,107.591888427734,2006,192,16,14:00,12:00,250000 VND,455000 VND,2025,Booked 7 times today,,,https://pix8.agoda.net/hotelImages/70624/0/b15ff17a1c7c177a978586e1a0a178e6.jpg?ce=2&s=1024x768
66751260,Elegant Hotel,Elegant Hotel,Hotel,Hotel,0.0,False,"60 Nguyễn Tri Phương, Phú Hội",Hue City,93617,Hue,3738,Vietnam,,16.465866088867188,107.59424591064453,2025,30,5,14:00,12:00,,,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/66751260/0/c93daab9fc4c4673f149815ef3c423dc.jpg?ce=2&s=1024x768
91983217,Le Gia Homestay 2,Le Gia Homestay 2,NonHotel,Homestay,3.5,False,92 Phan Đăng Lưu,Imperial Citadel,481494,Hue,3738,Vietnam,49000,16.47542381286621,107.5870361328125,,,,14:00,12:00,,,,,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/900401239.jpg?k=360389f87eadf35c00a3b6f51f1cd3b2c51cfaedd5385b9c5f75d142904f85d1&o=
63990397,Amy Hotel Hue,Amy Hotel Hue,Hotel,Hotel,0.0,False,"39 Nguyen Cong Tru, Phu Hoi ",Hue City,93617,Hue,3738,Vietnam,530000,16.471446990966797,107.5971908569336,,20,,14:00,12:00,40000 VND,,,,,,https://pix8.agoda.net/hotelImages/63990397/0/a86a036e57228a54a81e532bae16ed6f.jpg?ce=3&s=1024x768
80171166,TN Hue Dorm,TN Hue Dorm,Hotel,Hotel,2.0,False,"26 Phạm Ngũ Lão, Phú Hội",Hue City,93617,Hue,3738,Vietnam,53000,16.469236373901367,107.59444427490234,,1,,,,,,,,,,https://pix8.agoda.net/hotelImages/80171166/0/f70ef8221f435d28b480c7a99d4d1e3c.jpeg?ce=2&s=1024x768
56301218,Hue Ancient Town Homestay,Hue Ancient Town Homestay,NonHotel,Homestay,3.5,False,"Kiet 14/01 Nguyen Cong Tru Street, Phu Hoi Ward, Hue City, Thua Thien Hue Province",Hue City,93617,Hue,3738,Vietnam,530000,16.471755981445312,107.5956802368164,,9,,14:00,12:00,35000 VND,270000 VND,,,,,https://pix8.agoda.net/hotelImages/56301218/0/e109f31b1897b5f67b5f3ae5b74ebee5.jpg?ce=3&s=1024x768
12774972,Sahi Homestay Retreat,Sahi Homestay Retreat,NonHotel,Homestay,4.5,False,27/245A Bui Thi Xuan,Perfume River,80691,Hue,3738,Vietnam,49131,16.45262908935547,107.56503295898438,2016,6,1,14:00,12:00,0 VND,300000 VND,,,,,https://pix8.agoda.net/hotelImages/127/12774972/12774972_20021010220087965818.jpg?ca=10&ce=1&s=1024x768
487432,Hue Serene Palace Hotel,Hue Serene Palace Hotel,Hotel,Hotel,0.0,False,21 Lane 42 Nguyen Cong Tru Street,Hue City,93617,Hue,3738,Vietnam,,16.47024154663086,107.5971908569336,2013,30,7,14:00,12:00,,305000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/487432/-1/a858e500b3dafe80169958b5616376db.jpg?ce=0&s=1024x768
223212,Indochine Palace Hotel,Indochine Palace Hotel,Hotel,Hotel,5.0,True,"105A Hung Vuong Street, Thuan Hoa Ward, Hue City, Hue, Vietnam, 52000",Hue City,93617,Hue,3738,Vietnam,52000,16.4603176116943,107.597953796387,2009,222,17,15:00,11:00,259000 VND,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/223212/0/291965ead508870b02c78dc5ca98cf7a.jpg?ce=2&s=1024x768
84486356,"Grand Royal Riverside Hue, Fusion Collection","Grand Royal Riverside Hue, Fusion Collection",Hotel,Hotel,5.0,True,"2 Hùng Vương, Thuận Hóa",Hue City,93617,Hue,3738,Vietnam,530000,16.4628582000732,107.595199584961,2026,161,12,14:00,12:00,400000 VND,500000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/84486356/0/63753c63f67182db606160e37deeea55.jpg?ce=3&s=1024x768
2985061,Kha Hostel ,Kha Hostel ,Hotel,Hotel,2.0,False,5 kiet 29 V&#245; Thị S&#225;u tổ 11,Hue City,93617,Hue,3738,Vietnam,53000,16.46923226520615,107.59513221681114,2017,19,4,14:00,12:00,45000 VND,250000 VND,,,,,https://pix8.agoda.net/hotelImages/2985061/0/7bee7735ec79d24a6a640c5b5ff2ff1d.jpg?ce=2&s=1024x768
1270314,Amy Hostel Hue,Amy Hostel Hue,Hotel,Hostel,1.0,False,"05/14 Nguyen Cong Tru, Hue City",Hue City,93617,Hue,3738,Vietnam,530000,16.47162437438965,107.59573364257812,2010,10,3,14:00,12:00,75000 VND,10000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/1270314/0/10a8f3bbfa7329d78e85d3e2e3b8a8b9.jpg?ce=0&s=1024x768
28523203,TOVO HOSTEL,TOVO HOSTEL,Hotel,Hostel,0.0,False,31A Trần Quang Khải,Hue City,93617,Hue,3738,Vietnam,,16.464860916137695,107.5954818725586,,,,,,,,,,,,https://pix8.agoda.net/hotelImages/28523203/-1/ef39afd424cbc1e9bc4dbeb9258a56c2.jpg?ca=23&ce=0&s=1024x768
61208896,Nineties homestay,Nineties homestay,NonHotel,Homestay,3.0,False,1/26 Võ Thị Sáu,Hue City,93617,Hue,3738,Vietnam,,16.470319747924805,107.5965576171875,,1,,14:00,12:00,40000 VND,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/61208896/0/bbb62ada3f47039d92d7db813b1b4d52.jpg?ce=0&s=1024x768
42170600,a-maze house,a-maze house,NonHotel,Homestay,4.0,False,"No. 122, Alley Lê Thánh Tôn, Hue City, Thua Thien Hue",Imperial Citadel,481494,Hue,3738,Vietnam,83-000,16.478303909301758,107.58006286621094,,113,,,,,,,,,,https://pix8.agoda.net/hotelImages/42170600/703574332/7ea848c6e573e94ac51ffc6885a718d4.jpg?ce=3&s=1024x768
412648,Moonlight Hotel Hue,Moonlight Hotel Hue,Hotel,Hotel,4.0,False,20 Pham Ngu Lao Street,Hue City,93617,Hue,3738,Vietnam,,16.469341278076172,107.59430694580078,2013,90,15,14:00,12:00,285000 VND,350000 VND,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/412/412648/412648_13060809180012724413.jpg?ca=0&ce=1&s=1024x768
1266926,HOTEL LA PERLE,HOTEL LA PERLE,Hotel,Hotel,2.0,False,24 Kiệt 42 Nguyễn Công Trứ,Hue City,93617,Hue,3738,Vietnam,530000,16.469938,107.59704,2016,28,6,14:00,12:00,100000 VND,250000 VND,,,,,https://pix8.agoda.net/hotelImages/1266926/0/f2cd65dd1ca874b9d77974c401d50305.jpg?ce=0&s=1024x768
