property_id,name,stars,accommodation_type,property_type,city,area,average_price_vnd,review_score,review_count,recommendation_score,customer_reviews,facilities,hotel_url,image_url
3143234,Grandiose Hotel & Spa,4.0,34,Hotel,Hanoi,Ba Dinh,2286936,8.5,1193,88,"[9.6/10] Alexandra (Hong Kong SAR, China, Couple): ""This hotel was beyond comfortable and made us feel at home!"" || [10.0/10] Sujeeth (India, Couple): ""The hotel is very good and the break served was delicious"" || [8.8/10] Ẩn danh (Singapore, Couple): ""Hotel room is comfortable, clean and spacious for 2 persons.""",Free Wi-Fi ; Spa; Front desk [24-hour]; Fitness center; Restaurants; Bar; Massage; Airport transfer,https://www.agoda.com/grandiose-hotel-spa/hotel/hanoi-vn.html,https://pix8.agoda.net/hotelImages/3143234/-1/2b1b06a9e9f73ba786ffa55d3f97b8a5.jpg?ca=0&ce=1
39632912,Gloud Hotel,4.0,34,Hotel,Hanoi,My Dinh,1760886,8.7,1412,,"[10.0/10] taekyoung (대한민국, Business traveler): ""I am so happy and recommend to visitors in hanoi."" || [8.4/10] Seulah (대한민국, Group): ""Room condition was very clean and staffs are also very nice"" || [9.6/10] Sang (South Korea, Business traveler): ""The hotel was great, and staff was friendly""",Free Wi-Fi ; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants; Bar; Massage,https://www.agoda.com/the-grace/hotel/hanoi-vn.html,https://pix8.agoda.net/hotelImages/39632912/-1/bc23d92b85cf68d072e38b8561a334ba.jpg?ce=0
55664055,Era Apartment Ham Long,3.5,29,NonHotel,Hanoi,Hoan Kiem District,371825,7.5,612,,"[10.0/10] Marc (Vietnam, Solo traveler): ""The room itself is big, and it is super quiet day and night."" || [10.0/10] Jiggo (Philippines, Couple): ""The facilities are complete, and the Wi-Fi works well."" || [8.8/10] Iza (Vietnam, Solo traveler): ""Had a comfortable and safe stay since I'm a woman.""",Free Wi-Fi ; Front desk [24-hour]; Family room; Luggage storage; Room service; Laundry; Non-smoking rooms; Daily housekeeping,https://www.agoda.com/era-apartment-hoan-kiem/hotel/hanoi-vn.html,https://pix8.agoda.net/hotelImages/55664055/0/2d997b631aabc664abcad02de982b905.jpg?ce=0
37130257,HOTEL YAH HANOI & SPA,3.0,34,Hotel,Hanoi,Ba Dinh,2019311,8.5,1390,91,"[10.0/10] Dang Anh Chuong (Việt Nam, Business traveler): ""The best part is the bathroom, ultra clean"" || [8.4/10] JUN FEN (Malaysia, Business traveler): ""Overall a great hotel that matched the price i booked."" || [8.8/10] Anand (Vietnam, Solo traveler): ""Good place stay, spacious , clean , friendly staff !""",Free Wi-Fi ; Free parking; Front desk [24-hour]; Restaurants; Sauna; Airport transfer; Luggage storage; Hot tub,https://www.agoda.com/hotel-yah-hanoi/hotel/hanoi-vn.html,https://pix8.agoda.net/hotelImages/37130257/-1/ea176211e3ed7ab2e60abdb507f9938d.png?ce=0
4782362,Eco Nest Apartment & Hotel Dinh Ngang,3.0,34,Hotel,Hanoi,Hoan Kiem District,479977,7.3,678,,"[9.2/10] Ilari (Finland, Couple): ""Polite and helpful staff, clean rooms and great location."" || [8.8/10] Grant (Ireland, Group): ""Overall a great experience in a budget travellers hotel."" || [8.8/10] Richard (Australia, Couple): ""If yiu want to view the trains this is a good location.""",Free Wi-Fi ; Front desk [24-hour]; Airport transfer; Family room; Luggage storage; Tours; Paid parking available; Laundry,https://www.agoda.com/hanoi-oriental-pearl-hotel/hotel/hanoi-vn.html,https://pix8.agoda.net/hotelImages/4782362/0/645af9f81dac5c0d911477af466aa35d.png?ce=3
8825461,BH Riverside Hotel,3.0,34,Hotel,Hanoi,Hoan Kiem District,540219,8.0,1221,81,"[10.0/10] Ngoc (Vietnam, Couple): ""The room is good, the staff is friendly, I have a good time"" || [10.0/10] Ruth (Philippines, Couple): ""I had a relaxing and peaceful stay in this hotel."" || [9.6/10] saurabh (Australia, Solo traveler): ""The room was quite big with all the facilities.""",Free Wi-Fi ; Front desk [24-hour]; Bar; Airport transfer; Family room; Shared kitchen; Luggage storage; Balcony/terrace,https://www.agoda.com/oyo-276-bh-hotel/hotel/hanoi-vn.html,https://pix8.agoda.net/hotelImages/8825461/-1/9780ca4e1f3a789de615291dfae7c80c.jpg?ca=13&ce=1
64171595,"M Village Hotel Thợ Nhuộm, a brand of Modern Village Lifestyle",4.0,34,Hotel,Hanoi,Hoan Kiem District,2114360,9.2,1093,94,"[9.2/10] Amal (United Arab Emirates, Solo traveler): ""Staff are nice and welcoming and all speak good English."" || [10.0/10] Victor (Malaysia, Solo traveler): ""The room is spacious, very clean and has a modern setting."" || [10.0/10] Victor (Malaysia, Solo traveler): ""The breakfast is also good, offering sufficient choices.""",Free Wi-Fi ; Front desk [24-hour]; Airport transfer; Luggage storage; Laundry; Safety deposit boxes; Non-smoking rooms; Daily housekeeping,https://www.agoda.com/m-village-hotel-th-nhu-m/hotel/hanoi-vn.html,https://pix8.agoda.net/hotelImages/64171595/0/54a3b01f55fdf85848de400cfcae28ca.png?ce=3
2334084,Swandor Cam Ranh Resort-Ultra All Inclusive,5.0,37,Hotel,Nha Trang,Cam Hải Đông,7778234,8.7,3611,89,"[9.6/10] KYUNGHWAN (대한민국, Family with older children): ""I would absolutely return on my next trip to Nha Trang."" || [9.6/10] U (Sri Lanka, Couple): ""All the workers were nice and the food was always fantastic!"" || [10.0/10] Hannah (United States, Couple): ""The staff who work here are also all so so kind.""",Private beach; Free Wi-Fi ; Pool with view; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants,https://www.agoda.com/swandor-cam-ranh-hotels-resorts/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/2334084/0/236a5bd2aa8ec2f246a71684445c1656.jpg?ce=3
49495642,Aquamarine Cam Ranh by Swandor - Ultra All Inclusive,5.0,34,Hotel,Nha Trang,Cam Hải Đông,8530223,8.8,1160,87,"[10.0/10] Mark (Australia, Family with young children): ""The hotel rooms are clean, airy and modern."" || [7.6/10] nguyen (United Kingdom, Family with young children): ""The beach :10 out of 10 , the best of Vietnam I would say."" || [9.2/10] JONGMIN (대한민국, Family with young children): ""The swimming pool and the resort interior were excellent,""",Private beach; Free Wi-Fi ; Pool with view; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants,https://www.agoda.com/aquamarine-resort-hotel-all-inlcusive/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/49495642/-1/dc2fb6b09014300a08cfcbc1ecb66b08.jpg?ce=0
186561,Rembrandt Hotel Nha Trang,3.5,34,Hotel,Nha Trang,Loc Tho,503197,8.3,2483,86,"[10.0/10] Daniel (United States, Couple): ""Great hot water, and awesome pressure in the showers."" || [10.0/10] Christopher (United States, Couple): ""I'll always choose this place when I'm in Nha Trang!"" || [10.0/10] David (Spain, Solo traveler): ""Akways helping, helped me book bus to HCM.""",Beach; Free Wi-Fi ; Pool with view; Car park; Spa; Front desk [24-hour]; Fitness center; Restaurants,https://www.agoda.com/rembrandt-hotel-nha-trang/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/186561/0/3329b3ff1ce2fbb2739cb79e67d0dcd5.jpg?ce=2
86514477,Sophia Central Nha Trang Hotel by HT,3.0,34,Hotel,Nha Trang,Loc Tho,355365,7.8,223,,"[8.8/10] Leai (United Kingdom, Group): ""Prime location, close to beach and shops, restaurants, cafe."" || [10.0/10] SUNG KEUN (대한민국, Couple): ""And cleaning service and my room is really new and clean."" || [8.4/10] Hieu (Vietnam, Solo traveler): ""Great location and Friendly Staff""",Beach; Free Wi-Fi ; Swimming pool; Spa; Front desk [24-hour]; Restaurants; Massage; Family room,https://www.agoda.com/sophia-central-nha-trang-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/86514477/0/b37c6db0f40d91a94ab02c9ebbd9295e.jpg?ce=3
7710666,Florida Hotel,5.0,34,Hotel,Nha Trang,Loc Tho,740410,8.3,4059,80,"[9.6/10] MUSTAFA (Singapore, Solo traveler): ""The manager should be proud to have such an excellent staff."" || [10.0/10] Jang (South Korea, Couple): ""Clean, comfortable, great price, good free breakfast."" || [10.0/10] Ying H (Canada, Couple): ""The bathroom is equipped with a bathtub with a view.""",Beach; Free Wi-Fi ; Pool with view; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants,https://www.agoda.com/florida-nhatrang-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/7710666/-1/a7cd9fb08fe57036cd17f986f74f7979.jpg?ce=0
13486290,Panorama Nha Trang StarBeach,5.0,120,Hotel,Nha Trang,Loc Tho,1397521,8.2,5367,,"[10.0/10] Thu Huyen (France, Couple): ""That’s why I’ve extended my staying for 2 nights more here."" || [9.2/10] Carolyn (Canada, Couple): ""Short walk to all the famous spa, restauranta and stores."" || [9.6/10] LI-HSUAN (越南, Couple): ""Convenient location, near the beach and many food choice.""",Beach; Free Wi-Fi ; Swimming pool; Front desk [24-hour]; Fitness center; Airport transfer; Pool (kids); Luggage storage,https://www.agoda.com/star-beach-panorama/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/13486290/-1/333322ba894ab6acd324fafbced7ad3e.jpg?ce=0
699308,Pavillon Garden Hotel Nha Trang,3.0,34,Hotel,Nha Trang,Loc Tho,494372,8.2,2811,82,"[10.0/10] Harry (Canada, Couple): ""For the price, this budget-friendly place is luxurious."" || [9.6/10] Vladlena (Україна, Solo traveler): ""Overall, the hotel is absolutely worth its money."" || [9.6/10] Vladlena (Україна, Solo traveler): ""The room had everything necessary for a comfortable stay.""",Beach; Free Wi-Fi ; Pool with view; Front desk [24-hour]; Restaurants; Bar; Airport transfer; Family room,https://www.agoda.com/pavillon-garden-hotel-nha-trang/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/699/699308/699308_15051814160027564329.jpg?ca=4&ce=1
49696172,Tuana Hotels Cam Ranh Resort ,5.0,34,Hotel,Nha Trang,Cam Hải Đông,1355417,7.9,654,,"[10.0/10] Buu (Vietnam, Couple): ""Overall, everything was great and I had a pleasant stay."" || [10.0/10] Beata (Slovakia, Couple): ""Spa - wow - beautiful interior and the massage was amazing."" || [10.0/10] Ngoc Bich (Việt Nam, Group): ""My room is in the 9th floor with an extremely nice view.""",Beach; Free Wi-Fi ; Swimming pool; Free parking; Front desk [24-hour]; Restaurants; Bar; Family room,https://www.agoda.com/oceanwaves-beach-resort-cam-ranh/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/49696172/0/88da641fcb2e6c0b6ef9617f7c6ccf91.jpeg?ce=0
49691945,Panorama Nha Trang SanVilla ,5.0,29,NonHotel,Nha Trang,Loc Tho,1218993,7.7,1748,,"[10.0/10] Eunice (Vietnam, Solo traveler): ""Staff speak a very well English and are very helpful."" || [9.6/10] Lionel (Australia, Solo traveler): ""Modern space with full amenities, just like home."" || [10.0/10] Stellan (Singapore, Couple): ""The thick rubber mattress helps the body have a deep sleep.""",Private beach; Free Wi-Fi ; Swimming pool; Car park; Spa; Front desk [24-hour]; Fitness center; Restaurants,https://www.agoda.com/panorama-nha-trang-sanvilla/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/49691945/0/d192a5c17e291ecdeb7da1c1f1b8c4f4.jpg?ce=0
4629184,Bondi Backpackers Nha Trang,0.0,33,Hotel,Nha Trang,Loc Tho,282789,8.1,1545,,"[10.0/10] Sheena (United States, Solo traveler): ""I enjoyed it so much - I extended my 1 day into 6 weeks."" || [10.0/10] Jane (Philippines, Solo traveler): ""Staffs here are very welcoming and breakfast is really good."" || [9.2/10] David (United States, Solo traveler): ""The rooftop bar is nice for a nightcap before bed.""",Beach; Free Wi-Fi ; Pool with view; Spa; Front desk [24-hour]; Restaurants; Bar; Water park,https://www.agoda.com/bondi-backpackers-nha-trang/hotel/nha-trang-vn.html,https://q-xx.bstatic.com/xdata/images/hotel/max500/795581353.jpg?k=847222689b0795aa03a9765d11122918542975051d1a4d341d028bc7792f1a24&o=
80005567,voco Scenia Bay Nha Trang By IHG,5.0,34,Hotel,Nha Trang,Vinh Hai,4346553,9.2,111,85,"[10.0/10] Alfredo (United States, Family with young children): ""Super clean the food in the Russian was amazing."" || [10.0/10] Alfredo (United States, Family with young children): ""This place is amazing.""",Beach; Free Wi-Fi ; Pool with view; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants,https://www.agoda.com/voco-scenia-bay-nha-trang-by-ihg/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/80172359/0/f09e7bf7382f191bb3c3111b01a9229e.jpeg?ce=3
66810496,Brilliant Bay Nha Trang Hotel,4.0,34,Hotel,Nha Trang,Loc Tho,621410,8.4,862,,"[10.0/10] George (Thailand, Couple): ""I would definitely recommend this hotel to anyone visiting."" || [10.0/10] Daisy (Vietnam, Couple): ""Great location, new renovation, friendly staff, good price."" || [10.0/10] Ava (Australia, Solo traveler): ""Super nice room and the rooftop pool was fantastic at night.""",Beach; Free Wi-Fi ; Pool with view; Front desk [24-hour]; Restaurants; Airport transfer; Family room; Luggage storage,https://www.agoda.com/kim-thanh-boutique-hotel-nha-trang/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/66810496/0/6ff4819d0931f2788429a2d7dc6fdc10.jpg?ce=2
178263,Prime New,4.0,34,Hotel,Nha Trang,Loc Tho,656039,8.1,896,,"[9.6/10] michael beyfus (Australia, Solo traveler): ""The staff were very friendly and helpful throughout my stay."" || [9.6/10] Troy (Australia, Family with young children): ""We really enjoyed our stay in the family room with balcony."" || [9.6/10] DIEM (United States, Couple): ""Everything from staff, to room, to location is great.""",Private beach; Free Wi-Fi ; Pool with view; Front desk [24-hour]; Fitness center; Restaurants; Bar; Airport transfer,https://www.agoda.com/prime-hotel-nha-trang/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/178263/0/ebd74dc6ffbffeb1e4cdb90acf14b262.png?ce=3
706033,Nha Trang Palace Hotel,4.5,34,Hotel,Nha Trang,Loc Tho,920536,8.6,5003,86,"[8.4/10] Van (Canada, Couple): ""We stayed 5 nights in a room with balcony and a sea views."" || [10.0/10] Sharon (Canada, Couple): ""We stayed in a deluxe sea view room and it was stunning."" || [10.0/10] Sarah (Thailand, Couple): ""She was so helpful and kind- she made our stay amazing!""",Free Wi-Fi ; Swimming pool; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants; Bar,https://www.agoda.com/nha-trang-palace-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/706033/-1/a9c651c7b53397f4e3542148baa737c2.jpg?ce=0
42367083,Pavillon Boutique Hotel & Apartment Nha Trang,4.0,34,Hotel,Nha Trang,Loc Tho,658016,8.8,1490,87,"[10.0/10] Tiana (United States, Solo traveler): ""Great service, extremely clean and the view was amazing."" || [8.4/10] Chethan (India, Group): ""It was clean and spacious, and the check-in was easy."" || [8.4/10] Chethan (India, Group): ""It was one of my best stays in Vietnam for the price.""",Beach; Free Wi-Fi ; Front desk [24-hour]; Restaurants; Family room; Luggage storage; Room service; Tours,https://www.agoda.com/pavillon-boutique-hotel-apartment-nha-trang/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/42367083/-1/1ffd43583a6d413fb9b9003847b63cf9.jpg?ce=0
1162080,Diamond Bay Hotel,5.0,34,Hotel,Nha Trang,Loc Tho,1987558,8.7,5625,83,"[10.0/10] Szilard (Magyarország, Couple): ""Amazing hotel with great hospitality and very helpful staff."" || [8.8/10] Dale (Australia, Couple): ""Great location, good facilities, and breakfast is included."" || [10.0/10] HEUNG JIN (South Korea, Couple): ""When I said I couldn't go, the hotel gave me a full refund.""",Beach; Free Wi-Fi ; Pool with view; Free parking; Front desk [24-hour]; Fitness center; Restaurants; Airport transfer,https://www.agoda.com/diamond-bay-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/1162080/0/461090ca7632b761e54d6f656c6fcbb0.jpg?ce=2
6508545,Royal HPM Hotel,4.0,34,Hotel,Nha Trang,Tân Lập,474209,8.0,2742,,"[10.0/10] Pierre (Vietnam, Couple): ""Loved everything about the hotel except for one downside."" || [10.0/10] Van thang (United Kingdom, Solo traveler): ""Great value for money and location was close to beach!!!"" || [10.0/10] Hannah (United Kingdom, Couple): ""Very clean spacious rooms in this hotel and comfy beds.""",Free Wi-Fi ; Pool with view; Car park; Restaurants; Bar; Golf course; Airport transfer; Family room,https://www.agoda.com/royal-hpm-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/6508545/-1/3f1e7efb8fcaba330631a2b8b3263900.jpg?ca=9&ce=1
79095712,Khach san Golden Beach Nha Trang,3.0,34,Hotel,Nha Trang,Loc Tho,1382452,7.8,662,,"[10.0/10] Nadine (Vietnam, Solo traveler): ""The hotel is just amazing, with super nice and clean rooms."" || [9.6/10] Paul (Canada, Solo traveler): ""The room was a good size and the reception was very helpful."" || [8.8/10] Vera (Vietnam, Solo traveler): ""I was only there for one night but room was great.""",Free Wi-Fi ; Swimming pool; Car park; Front desk [24-hour]; Restaurants; Golf course; Airport transfer; Family room,https://www.agoda.com/khach-san-golden-beach-nha-trang/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/79095712/0/506a8770a63ab594923290d085bac52c.jpg?ce=2
6421211,Muong Thanh Luxury Vien Trieu Nha Trang Hotel,5.0,34,Hotel,Nha Trang,Vĩnh Phước,1843348,8.8,4447,,"[10.0/10] johnson (Vietnam, Family with young children): ""Then this was the best room ever I had ever seen in my life."" || [10.0/10] Milana (Россия, Couple): ""There were no ants or bugs, which is really important to us."" || [9.6/10] Antoinette (United Kingdom, Family with young children): ""Lovely hotel with incredible views from our 28th floor room.""",Beach; Free Wi-Fi ; Pool with view; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants,https://www.agoda.com/muong-thanh-luxury-vien-trieu-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/6421211/-1/463228b714b4170001ed3c5e8b8ea5f0.jpg?ca=28&ce=0
81128090,Dolphin Bay Hotel Nha Trang,3.0,34,Hotel,Nha Trang,Tân Lập,556016,8.0,1351,,"[9.6/10] Michael (Vietnam, Solo traveler): ""Room was spacious clean everything working and bright."" || [10.0/10] hadi (Brunei Darussalam, Solo traveler): ""The location is central, just a 10-minute walk to the beach."" || [8.8/10] ENG (Singapore, Couple): ""Location is great - near all amenities n beach.""",Free Wi-Fi ; Pool with view; Car park; Front desk [24-hour]; Restaurants; Family room; Luggage storage; Room service,https://www.agoda.com/dolphin-bay-hotel-nha-trang/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/81128090/0/9193c3229319c5cd4de0ebf2f06fd39f.jpeg?ce=3
1158838,Starcity Bayfront Nha Trang Hotel ,5.0,34,Hotel,Nha Trang,Loc Tho,2003051,8.8,6067,92,"[10.0/10] Eduard (德國, Couple): ""Other hotels in Nha Trang would charge you double at least."" || [10.0/10] Kameel (Canada, Couple): ""They always make my stay very welcoming and enjoyable."" || [10.0/10] Hien (Vietnam, Group): ""I really enjoyed my stay and will definitely be coming back!""",Private beach; Free Wi-Fi ; Pool with view; Spa; Front desk [24-hour]; Fitness center; Restaurants; Bar,https://www.agoda.com/starcity-nha-trang-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/1158838/0/dea7b14d402d137535a29f124efa777f.png?ce=2
32818875,RIS Panorama Nha Trang,5.0,120,Hotel,Nha Trang,Loc Tho,1524624,8.4,1759,,"[10.0/10] cecilia (United States, Couple): ""The location can’t be beat and there’s so much to do nearby."" || [10.0/10] Van Dung (Canada, Group): ""The room was large, clean with balcony and view to the sea."" || [10.0/10] Van Dung (Canada, Group): ""There was also a small kitchen with everything you needed.""",Beach; Free Wi-Fi ; Pool with view; Spa; Front desk [24-hour]; Fitness center; Restaurants; Bar,https://www.agoda.com/ris-panorama-nha-trang-apartment/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/32818875/0/e58be06ff1b431c686e964df4560385a.jpg?ce=3
3613486,Quinter Central Nha Trang Hotel,5.0,34,Hotel,Nha Trang,Loc Tho,1141598,8.9,1538,90,"[10.0/10] an (Vietnam, Solo traveler): ""Friendly and professional staff, helpful to travelers."" || [10.0/10] Tuan (United States, Couple): ""Awesome location with amazing breakfast and excellent staff."" || [8.4/10] Lan (Vietnam, Family with older children): ""Facilities, cleaness and breakfast buffet are wonderfull.""",Private beach; Free Wi-Fi ; Pool with view; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants,https://www.agoda.com/quinter-central-nha-trang-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/3613486/0/189c98099882426c2d252f1411e57361.jpg?ce=3
10780056,Kymodo Panorama Apartment,5.0,120,Hotel,Nha Trang,Loc Tho,1013926,8.6,3100,81,"[10.0/10] SESIN (Vietnam, Solo traveler): ""Kymodo is the best of the companies that rents rooms."" || [10.0/10] Farizal (Malaysia, Family with older children): ""Near to convenient store, restaurants and even mall."" || [10.0/10] Ha (Vietnam, Family with young children): ""Room is wonderfull with sea view, best view in town.""",Beach; Free Wi-Fi ; Swimming pool; Front desk [24-hour]; Fitness center; Restaurants; Bar; Airport transfer,https://www.agoda.com/kymodo-apartment/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/10780056/-1/1d60b141c02a5ac196ffeb265deab107.jpg?ce=0
55288610,Daisy Flower Nha Trang ,4.0,34,Hotel,Nha Trang,Phuoc Hoa,395838,8.2,2169,,"[9.6/10] Karys (United Kingdom, Couple): ""Well thought out hotel and the staff were really nice."" || [9.6/10] Nguyễn (Vietnam, Couple): ""About the room, because i was upgraded with a better room."" || [10.0/10] NGOC BICH (Vietnam, Couple): ""The staffs are very friendly and helpful.""",Free Wi-Fi ; Pool with view; Free parking; Check-in/out [express]; Golf course; Shuttle service; Pool (kids); Luggage storage,https://www.agoda.com/daisy-flower-nha-trang/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/55288610/-1/f8e5c474f8bf94811cdc3726bdf06e2c.jpg?ce=0
7466289,Virgo Hotel,5.0,34,Hotel,Nha Trang,Tân Lập,1971261,8.7,15100,80,"[9.2/10] Mia (South Korea, Solo traveler): ""Above all, the hotel condition is so good for the price."" || [10.0/10] Toni (United States, Couple): ""The room was spaces, clean and very nicely aesthetic."" || [10.0/10] Richard Tan (Australia, Couple): ""Rooms are modern, clean, and comfortable, with great views.""",Free Wi-Fi ; Swimming pool; Front desk [24-hour]; Fitness center; Restaurants; Bar; Airport transfer; Pool (kids),https://www.agoda.com/virgo-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/7466289/-1/63a228f0438a61d37c105135602bfc59.jpg?ce=0
445610,Havana Nha Trang Hotel,5.0,34,Hotel,Nha Trang,Loc Tho,2401898,8.9,30184,89,"[9.6/10] Golam (Bangladesh, Group): ""All good, specially the beach view upper rooms are amazing!"" || [10.0/10] Dr (Vietnam, Solo traveler): ""Bed is very comfortable and lighting is well balanced."" || [10.0/10] Angelica (Australia, Couple): ""The ocean view suites have a spectacular view to wake up to.""",Private beach; Free Wi-Fi ; Pool with view; Spa; Front desk [24-hour]; Fitness center; Restaurants; Bar,https://www.agoda.com/havana-nha-trang-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/445610/0/9728c61fc16b1941eceb880149e5cddf.jpeg?ce=0
6426068,The Alley Hostel,1.0,33,Hotel,Nha Trang,Loc Tho,270088,8.7,709,81,"[9.2/10] Rodrigo (Sri Lanka, Solo traveler): ""Can park scooters there during the night no problem."" || [9.6/10] Priscilia Lim (Malaysia, Solo traveler): ""Clean and safe place to stay as a solo traveler."" || [10.0/10] Tuan (United States, Solo traveler): ""Room is always clean and smells fresh everyday.""",Free Wi-Fi ; Front desk [24-hour]; Airport transfer; Luggage storage; Tours; Paid parking available; Laundry; Taxi service,https://www.agoda.com/the-alley-hostel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/6426068/-1/4e9566e9c4b38c1cea6e8fe148e58e7e.jpg?ca=7&ce=1
5059416,Libra Hotel Nha Trang,5.0,34,Hotel,Nha Trang,Loc Tho,829877,8.9,4381,84,"[10.0/10] KEN SENG (Malaysia, Couple): ""Hotel had offer us a free room upgrade with city view!"" || [10.0/10] KEN SENG (Malaysia, Couple): ""The staff are very helpful and friendly"" || [10.0/10] Ri (Taiwan, Group): ""Good room quality and the best service, highly recommend !!""",Private beach; Free Wi-Fi ; Swimming pool; Free parking; Spa; Front desk [24-hour]; Fitness center; Restaurants,https://www.agoda.com/libra-nha-trang-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/5059416/-1/e2a1282e593d4eb2bb0dd181ad023516.jpg?ce=0
10946381,Amber Nha Trang Hotel,3.0,34,Hotel,Nha Trang,Loc Tho,818883,8.8,2479,85,"[10.0/10] Rochelle (Philippines, Solo traveler): ""The room is great as well as the facilities and amenities."" || [10.0/10] Rochelle (Philippines, Solo traveler): ""The view from my room is superb especially at night."" || [10.0/10] Charlotte (United Kingdom, Couple): ""Everything about the room was perfect including cleanliness.""",Private beach; Free Wi-Fi ; Pool with view; Front desk [24-hour]; Restaurants; Golf course; Airport transfer; Family room,https://www.agoda.com/amber-nha-trang-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/10946381/-1/be18a35b5c5642bb71de204b0d49d565.jpg?ca=13&ce=1
34005295,Starlight Nha Trang,3.0,34,Hotel,Nha Trang,Tân Lập,402644,7.7,1132,,"[9.2/10] Geoff (Vietnam, Couple): ""Friendly staff and overall enjoyable stay."" || [10.0/10] Cady (Việt Nam, Solo traveler): ""Excellent service, good hotel in city centre"" || [8.0/10] Rashdan (Malaysia, Couple): ""This hotel has elevator & private parking for scooter.""",Free Wi-Fi ; Free parking; Front desk [24-hour]; Restaurants; Airport transfer; Family room; Shared kitchen; Luggage storage,https://www.agoda.com/starlight-nha-trang/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/34005295/-1/2d28c6e156a7e8846291c8aba58b76a0.jpg?ce=0
87940198,Diamond Blue Hotel Nha Trang,2.0,34,Hotel,Nha Trang,Loc Tho,,7.6,155,,"[10.0/10] Djouhaina Alaa (Algérie, Couple): ""I highly recomend it ! everything was perfect"" || [10.0/10] Bee Lee (Malaysia, Solo traveler): ""Nice value hotel""",Free Wi-Fi ; Front desk [24-hour]; Airport transfer; Family room; Luggage storage; Room service; Tours; Non-smoking rooms,https://www.agoda.com/diamond-blue-nha-trang-hotel/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/87940198/0/f3919b6850287e2d3a4090bcf7f64a4b.jpg?ce=3
37959569,Green Beach Hotel Nha Trang,5.0,34,Hotel,Nha Trang,Loc Tho,855592,8.8,1093,86,"[10.0/10] Levy Ezra (United States, Solo traveler): ""He welcomed me daily with a warm smile and genuine kindness."" || [10.0/10] Levy Ezra (United States, Solo traveler): ""He represents hospitality at its very best."" || [10.0/10] Richard (Australia, Couple): ""The hotel itself offers incredible value for money.""",Free Wi-Fi ; Pool with view; Front desk [24-hour]; Fitness center; Restaurants; Bar; Airport transfer; Family room,https://www.agoda.com/green-beach-hotel-h28106760/hotel/nha-trang-vn.html,https://pix8.agoda.net/hotelImages/37959569/-1/044c372aecc51fa84cc5bf548166d550.jpg?ce=0
