property_id,distance_to_beach_km,distance_to_center_km,airport_score,poi_score,transportation_score,nearby_place_name,nearby_place_type,nearby_distance_km,duration_minutes
400981,0.04,0.0,0.0,6.7,9.8,Jibe's Bar Diving Center,Things to do,1.31,
400981,0.04,0.0,0.0,6.7,9.8,Vinh tan,Hospitals and Medical Facilities,1.37,
400981,0.04,0.0,0.0,6.7,9.8,Ham Tien Market,Fresh Markets,1.42,
400981,0.04,0.0,0.0,6.7,9.8,Ham Tien Post Office,"Internet, Post and Phone Services",1.47,
47149373,,,0.0,9.0,8.3,Sunrise view,Things to do,0.26,
47149373,,,0.0,9.0,8.3,Jibe's Beach Club Suoi Nuoc Surfing,Things to do,1.34,
47149373,,,0.0,9.0,8.3,Camping with a view,Camping and Outdoors,3.1,
47149373,,,0.0,9.0,8.3,Bong lai tien canh,Camping and Outdoors,6.86,
47149373,,,0.0,9.0,8.3,hòn rơm,Camping and Outdoors,6.97,
47149373,,,0.0,9.0,8.3,Free camping,Camping and Outdoors,7.49,
47149373,,,0.0,9.0,8.3,Red Sand Dunes,Attractions,8.16,
47149373,,,0.0,9.0,8.3,Sand Dunes,Natural Parks and Forests,8.79,
47149373,,,0.0,9.0,8.3,Mui Ne Market,Shopping Centers and Areas,9.99,
47149373,,,0.0,9.0,8.3,Fairy Stream (Suoi Tien),Natural Parks and Forests,10.14,
92000481,,,,,,Sunrise view,Things to do,0.25,
92000481,,,,,,Jibe's Beach Club Suoi Nuoc Surfing,Things to do,1.34,
92000481,,,,,,Camping with a view,Camping and Outdoors,3.09,
92000481,,,,,,Bong lai tien canh,Camping and Outdoors,6.87,
92000481,,,,,,hòn rơm,Camping and Outdoors,6.98,
92000481,,,,,,Free camping,Camping and Outdoors,7.5,
92000481,,,,,,Red Sand Dunes,Attractions,8.17,
92000481,,,,,,Sand Dunes,Natural Parks and Forests,8.81,
92000481,,,,,,Mui Ne Market,Shopping Centers and Areas,10.0,
92000481,,,,,,Ham Tien Beach,Beaches,10.15,
52020,,2.22,0.0,7.5,8.3,Trung tâm huấn luyện Thể dục thể thao Quốc gia II - cơ sở Mũi Né,Entertainment,0.68,
52020,,2.22,0.0,7.5,8.3,Poshanu Tower,Places of Worship,1.05,
52020,,2.22,0.0,7.5,8.3,Bai Da Ong Dia,Attractions,1.45,
52020,,2.22,0.0,7.5,8.3,Biển Sealinks,Camping and Outdoors,1.5,
52020,,2.22,0.0,7.5,8.3,Sea Links City,Golf Courses,1.76,
52020,,2.22,0.0,7.5,8.3,Sea Link Golf Course,Golf Courses,1.91,
52020,,2.22,0.0,7.5,8.3,RD Wine Castle,Historical Buildings and Sites,2.11,
52020,,2.22,0.0,7.5,8.3,Ham Tien Beach,Beaches,2.15,
52020,,2.22,0.0,7.5,8.3,Po Sah Inu Towers,Monuments and Landmarks,2.47,
52020,,2.22,0.0,7.5,8.3,Ponashu Tower,Attractions,2.48,
1567551,0.53,0.01,7.5,8.1,8.7,C Mart,Supermarkets,0.38,
1567551,0.53,0.01,7.5,8.1,8.7,Supermarket K+Mark,Supermarkets,0.46,
1567551,0.53,0.01,7.5,8.1,8.7,Long Beach,Beaches,0.53,
1567551,0.53,0.01,7.5,8.1,8.7,Phu Quoc Medical Center,Hospitals and Medical Facilities,0.64,
1567551,0.53,0.01,7.5,8.1,8.7,Long Beach Pearl,Shopping Centers and Areas,0.67,
1567551,0.53,0.01,7.5,8.1,8.7,Coco Dive Center,Sports Venues,0.82,
1567551,0.53,0.01,7.5,8.1,8.7,Phu Quoc Hospital,Hospitals and Medical Facilities,0.96,
1567551,0.53,0.01,7.5,8.1,8.7,Vietnam Explore PADI Diving Center,Things to do,0.98,
1567551,0.53,0.01,7.5,8.1,8.7,Flipper Diving Club,Sport Centers and Swimming Pools,0.99,
1567551,0.53,0.01,7.5,8.1,8.7,Phil Hai Tourist,Sport Centers and Swimming Pools,1.12,
83294991,0.09,0.9,,,,Long Beach,Beaches,0.09,
83294991,0.09,0.9,,,,Nuoc Hoa Tan Hao,Supermarkets,0.44,
83294991,0.09,0.9,,,,Coi Nguon Museum,Museums and Art Galleries,0.44,
83294991,0.09,0.9,,,,Boutique ha spa,Spas and Onsens,0.52,
83294991,0.09,0.9,,,,Dive Center Searama,Camping and Outdoors,0.61,
83294991,0.09,0.9,,,,Phu Quoc Day Spa,Spas and Onsens,0.61,
83294991,0.09,0.9,,,,The Rabbit Hole Irish Bar,Bars,0.66,
83294991,0.09,0.9,,,,Sieu Thi Con Mart,Supermarkets,0.68,
83294991,0.09,0.9,,,,KingKong Mart,Supermarkets,0.72,
83294991,0.09,0.9,,,,Bin's Market,Supermarkets,0.73,
35749828,,,5.4,4.9,8.7,Rory's Beach Bar (Bar),Bars,0.37,
35749828,,,5.4,4.9,8.7,Da Ban Spring,Attractions,5.86,
35749828,,,5.4,4.9,8.7,Duong Dong Lake,"Rivers, Reservoirs, and Lakes",5.86,
35749828,,,5.4,4.9,8.7,NGÃ 3 quẹo vô tường hàng rào gạch,Camping and Outdoors,7.64,
35749828,,,5.4,4.9,8.7,Ham Ninh Pier,Ports/Ferries,9.0,
35749828,,,5.4,4.9,8.7,Cho Ham Ninh Market,Fresh Markets,9.14,
35749828,,,5.4,4.9,8.7,Phu Quoc National Park,Natural Parks and Forests,10.02,
35749828,,,5.4,4.9,8.7,Ngã 3 Cây Thông trong,Camping and Outdoors,10.24,
35749828,,,5.4,4.9,8.7,Phu Quoc Island,Natural Parks and Forests,10.26,
35749828,,,5.4,4.9,8.7,Nhà Dũng Tiến,Camping and Outdoors,10.45,
754563,0.77,0.04,8.3,8.5,8.7,Long Beach Pearl,Shopping Centers and Areas,0.41,
754563,0.77,0.04,8.3,8.5,8.7,KingKong Mart,Supermarkets,0.52,
754563,0.77,0.04,8.3,8.5,8.7,Bin's Market,Supermarkets,0.53,
754563,0.77,0.04,8.3,8.5,8.7,Dive Center Searama,Camping and Outdoors,0.66,
754563,0.77,0.04,8.3,8.5,8.7,Phu Quoc Day Spa,Spas and Onsens,0.66,
754563,0.77,0.04,8.3,8.5,8.7,The Rabbit Hole Irish Bar,Bars,0.68,
754563,0.77,0.04,8.3,8.5,8.7,Supermarket K+Mark,Supermarkets,0.72,
754563,0.77,0.04,8.3,8.5,8.7,Long Beach,Beaches,0.77,
754563,0.77,0.04,8.3,8.5,8.7,C Mart,Supermarkets,0.79,
754563,0.77,0.04,8.3,8.5,8.7,Coi Nguon Museum,Museums and Art Galleries,0.8,
488842,0.04,0.0,7.0,9.7,8.7,Long Beach,Beaches,0.04,
488842,0.04,0.0,7.0,9.7,8.7,Phil Hai Tourist,Sport Centers and Swimming Pools,0.06,
488842,0.04,0.0,7.0,9.7,8.7,Flipper Diving Club,Sport Centers and Swimming Pools,0.09,
488842,0.04,0.0,7.0,9.7,8.7,Vietnam Explore PADI Diving Center,Things to do,0.11,
488842,0.04,0.0,7.0,9.7,8.7,Sung Hung Pagoda,Monuments and Landmarks,0.14,
488842,0.04,0.0,7.0,9.7,8.7,Rainbow Divers,Things to do,0.19,
488842,0.04,0.0,7.0,9.7,8.7,Duong Dong Market,Shopping Centers and Areas,0.26,
488842,0.04,0.0,7.0,9.7,8.7,Post Office,"Internet, Post and Phone Services",0.28,
488842,0.04,0.0,7.0,9.7,8.7,Coco Dive Center,Sports Venues,0.29,
488842,0.04,0.0,7.0,9.7,8.7,Phu Quoc Night Merket,Shopping Centers and Areas,0.37,
47208010,0.27,0.0,7.5,8.2,8.7,C Mart,Supermarkets,0.12,
47208010,0.27,0.0,7.5,8.2,8.7,Supermarket K+Mark,Supermarkets,0.22,
47208010,0.27,0.0,7.5,8.2,8.7,Long Beach,Beaches,0.27,
47208010,0.27,0.0,7.5,8.2,8.7,Long Beach Pearl,Shopping Centers and Areas,0.55,
47208010,0.27,0.0,7.5,8.2,8.7,Phu Quoc Medical Center,Hospitals and Medical Facilities,0.78,
47208010,0.27,0.0,7.5,8.2,8.7,Coco Dive Center,Sports Venues,0.82,
47208010,0.27,0.0,7.5,8.2,8.7,Vietnam Explore PADI Diving Center,Things to do,0.99,
47208010,0.27,0.0,7.5,8.2,8.7,Flipper Diving Club,Sport Centers and Swimming Pools,1.01,
47208010,0.27,0.0,7.5,8.2,8.7,Bin's Market,Supermarkets,1.1,
47208010,0.27,0.0,7.5,8.2,8.7,The Rabbit Hole Irish Bar,Bars,1.1,
31179452,0.55,1.73,9.7,7.8,8.7,Sieu Thi Con Mart,Supermarkets,0.38,
31179452,0.55,1.73,9.7,7.8,8.7,Nuoc Hoa Tan Hao,Supermarkets,0.52,
31179452,0.55,1.73,9.7,7.8,8.7,Long Beach,Beaches,0.55,
31179452,0.55,1.73,9.7,7.8,8.7,Boutique ha spa,Spas and Onsens,0.63,
31179452,0.55,1.73,9.7,7.8,8.7,Landing Airplanes,Things to do,1.15,
31179452,0.55,1.73,9.7,7.8,8.7,Coi Nguon Museum,Museums and Art Galleries,1.27,
31179452,0.55,1.73,9.7,7.8,8.7,Dive Center Searama,Camping and Outdoors,1.43,
31179452,0.55,1.73,9.7,7.8,8.7,Ngoc Hien Pearl Farm,Supermarkets,1.44,
31179452,0.55,1.73,9.7,7.8,8.7,Phu Quoc Day Spa,Spas and Onsens,1.45,
31179452,0.55,1.73,9.7,7.8,8.7,KingKong Mart,Supermarkets,1.48,
86704271,0.25,,,,,Long Beach,Beaches,0.25,
86704271,0.25,,,,,INK 360 Rooftop Bar,Bars,0.4,
86704271,0.25,,,,,Farmers' Market,Supermarkets,3.97,
86704271,0.25,,,,,Sunset Sanato Beach Club,Things to do,4.29,
86704271,0.25,,,,,T Mart,Supermarkets,4.82,
86704271,0.25,,,,,Phu Quoc Pearl Farm,Shops,4.83,
86704271,0.25,,,,,Ho Quoc Temple,Places of Worship,5.01,
86704271,0.25,,,,,Phu Quoc International Airport,Airports,5.5,
86704271,0.25,,,,,Airport viewpoint,Things to do,5.64,
86704271,0.25,,,,,Ngoc Hien Pearl Farm,Supermarkets,6.09,
88640596,,,,,,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,0.68,
88640596,,,,,,Phu Quoc Prison,Historical Buildings and Sites,0.94,
88640596,,,,,,Sao Beach,Beaches,1.85,
88640596,,,,,,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,2.05,
88640596,,,,,,Hon Thom Cable Car,"Train, Metro and Bus Stations",2.26,
88640596,,,,,,Sung Duc Pagoda,Places of Worship,3.02,
88640596,,,,,,An Thoi Port,Ports/Ferries,3.04,
88640596,,,,,,Long Beach,Beaches,4.38,
88640596,,,,,,Ho Quoc Temple,Places of Worship,8.04,
88640596,,,,,,Sunworld Hon Thom Phu Quoc,"Amusement, Theme parks, and Water parks",9.23,
11013,,0.0,7.2,9.8,8.7,Long Beach,Beaches,0.06,
11013,,0.0,7.2,9.8,8.7,Coco Dive Center,Sports Venues,0.32,
11013,,0.0,7.2,9.8,8.7,Phu Quoc Medical Center,Hospitals and Medical Facilities,0.42,
11013,,0.0,7.2,9.8,8.7,Vietnam Explore PADI Diving Center,Things to do,0.5,
11013,,0.0,7.2,9.8,8.7,Flipper Diving Club,Sport Centers and Swimming Pools,0.51,
11013,,0.0,7.2,9.8,8.7,C Mart,Supermarkets,0.62,
11013,,0.0,7.2,9.8,8.7,Phil Hai Tourist,Sport Centers and Swimming Pools,0.67,
11013,,0.0,7.2,9.8,8.7,Supermarket K+Mark,Supermarkets,0.72,
11013,,0.0,7.2,9.8,8.7,Sung Hung Pagoda,Monuments and Landmarks,0.73,
11013,,0.0,7.2,9.8,8.7,Rainbow Divers,Things to do,0.74,
1275909,0.31,0.41,8.6,9.8,8.7,Coi Nguon Museum,Museums and Art Galleries,0.09,
1275909,0.31,0.41,8.6,9.8,8.7,Dive Center Searama,Camping and Outdoors,0.09,
1275909,0.31,0.41,8.6,9.8,8.7,Phu Quoc Day Spa,Spas and Onsens,0.1,
1275909,0.31,0.41,8.6,9.8,8.7,The Rabbit Hole Irish Bar,Bars,0.2,
1275909,0.31,0.41,8.6,9.8,8.7,Bin's Market,Supermarkets,0.2,
1275909,0.31,0.41,8.6,9.8,8.7,KingKong Mart,Supermarkets,0.2,
1275909,0.31,0.41,8.6,9.8,8.7,Long Beach,Beaches,0.31,
1275909,0.31,0.41,8.6,9.8,8.7,Boutique ha spa,Spas and Onsens,0.74,
1275909,0.31,0.41,8.6,9.8,8.7,Long Beach Pearl,Shopping Centers and Areas,0.77,
1275909,0.31,0.41,8.6,9.8,8.7,Nuoc Hoa Tan Hao,Supermarkets,0.9,
12658706,0.46,0.02,6.6,8.9,8.7,Phu Quoc Night Market,Fresh Markets,0.23,
12658706,0.46,0.02,6.6,8.9,8.7,Fish Sauce Factory,Monuments and Landmarks,0.31,
12658706,0.46,0.02,6.6,8.9,8.7,Cao Dai Temple,Places of Worship,0.35,
12658706,0.46,0.02,6.6,8.9,8.7,Phu Quoc Crafts,Shops,0.4,
12658706,0.46,0.02,6.6,8.9,8.7,Phu Quoc Night Merket,Shopping Centers and Areas,0.41,
12658706,0.46,0.02,6.6,8.9,8.7,Vietnam Airlines Office,Famous Buildings,0.43,
12658706,0.46,0.02,6.6,8.9,8.7,Long Beach,Beaches,0.46,
12658706,0.46,0.02,6.6,8.9,8.7,Post Office,"Internet, Post and Phone Services",0.47,
12658706,0.46,0.02,6.6,8.9,8.7,Cau Castle,Famous Buildings,0.47,
12658706,0.46,0.02,6.6,8.9,8.7,Dinh Cau Rock (Cua Temple),Monuments and Landmarks,0.49,
34249576,,,4.9,10.0,8.7,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,0.28,
34249576,,,4.9,10.0,8.7,Phu Quoc Prison,Historical Buildings and Sites,1.56,
34249576,,,4.9,10.0,8.7,Sao Beach,Beaches,1.71,
34249576,,,4.9,10.0,8.7,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,2.23,
34249576,,,4.9,10.0,8.7,Hon Thom Cable Car,"Train, Metro and Bus Stations",2.75,
34249576,,,4.9,10.0,8.7,An Thoi Port,Ports/Ferries,3.19,
34249576,,,4.9,10.0,8.7,Sung Duc Pagoda,Places of Worship,3.27,
34249576,,,4.9,10.0,8.7,Long Beach,Beaches,5.04,
34249576,,,4.9,10.0,8.7,Ho Quoc Temple,Places of Worship,8.21,
34249576,,,4.9,10.0,8.7,Sunworld Hon Thom Phu Quoc,"Amusement, Theme parks, and Water parks",9.14,
80191658,,,,,,Hon Thom Cable Car,"Train, Metro and Bus Stations",1.0,
80191658,,,,,,Phu Quoc Prison,Historical Buildings and Sites,1.39,
80191658,,,,,,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,2.05,
80191658,,,,,,Sung Duc Pagoda,Places of Worship,2.4,
80191658,,,,,,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,2.44,
80191658,,,,,,An Thoi Port,Ports/Ferries,2.75,
80191658,,,,,,Long Beach,Beaches,3.06,
80191658,,,,,,Sao Beach,Beaches,3.4,
80191658,,,,,,Ho Quoc Temple,Places of Worship,8.51,
80191658,,,,,,INK 360 Rooftop Bar,Bars,8.86,
78363671,,,,,,Hon Thom Cable Car,"Train, Metro and Bus Stations",0.25,
78363671,,,,,,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,1.31,
78363671,,,,,,Sung Duc Pagoda,Places of Worship,1.55,
78363671,,,,,,Phu Quoc Prison,Historical Buildings and Sites,1.88,
78363671,,,,,,An Thoi Port,Ports/Ferries,1.9,
78363671,,,,,,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,2.34,
78363671,,,,,,Sao Beach,Beaches,3.78,
78363671,,,,,,Long Beach,Beaches,3.79,
78363671,,,,,,Sunworld Hon Thom Phu Quoc,"Amusement, Theme parks, and Water parks",8.19,
78363671,,,,,,Hon Thom Island,Islands,8.52,
11056700,0.12,0.0,7.0,9.6,8.7,Long Beach,Beaches,0.12,
11056700,0.12,0.0,7.0,9.6,8.7,Vietnam Explore PADI Diving Center,Things to do,0.14,
11056700,0.12,0.0,7.0,9.6,8.7,Flipper Diving Club,Sport Centers and Swimming Pools,0.14,
11056700,0.12,0.0,7.0,9.6,8.7,Coco Dive Center,Sports Venues,0.2,
11056700,0.12,0.0,7.0,9.6,8.7,Phil Hai Tourist,Sport Centers and Swimming Pools,0.21,
11056700,0.12,0.0,7.0,9.6,8.7,Rainbow Divers,Things to do,0.24,
11056700,0.12,0.0,7.0,9.6,8.7,Sung Hung Pagoda,Monuments and Landmarks,0.25,
11056700,0.12,0.0,7.0,9.6,8.7,Phu Quoc Medical Center,Hospitals and Medical Facilities,0.31,
11056700,0.12,0.0,7.0,9.6,8.7,Post Office,"Internet, Post and Phone Services",0.34,
11056700,0.12,0.0,7.0,9.6,8.7,Phu Quoc Night Merket,Shopping Centers and Areas,0.39,
61378897,0.24,,,,,Long Beach,Beaches,0.24,
61378897,0.24,,,,,INK 360 Rooftop Bar,Bars,0.39,
61378897,0.24,,,,,Farmers' Market,Supermarkets,3.99,
61378897,0.24,,,,,Sunset Sanato Beach Club,Things to do,4.3,
61378897,0.24,,,,,T Mart,Supermarkets,4.84,
61378897,0.24,,,,,Phu Quoc Pearl Farm,Shops,4.84,
61378897,0.24,,,,,Ho Quoc Temple,Places of Worship,5.05,
61378897,0.24,,,,,Phu Quoc International Airport,Airports,5.53,
61378897,0.24,,,,,Airport viewpoint,Things to do,5.66,
61378897,0.24,,,,,Ngoc Hien Pearl Farm,Supermarkets,6.1,
70368927,0.91,0.0,,,,Phu Quoc Hospital,Hospitals and Medical Facilities,0.17,
70368927,0.91,0.0,,,,National Karaoke Quynh,Bars,0.44,
70368927,0.91,0.0,,,,Phu Quoc Medical Center,Hospitals and Medical Facilities,0.53,
70368927,0.91,0.0,,,,Phu Quoc Night Merket,Shopping Centers and Areas,0.69,
70368927,0.91,0.0,,,,Rainbow Divers,Things to do,0.75,
70368927,0.91,0.0,,,,Cao Dai Temple,Places of Worship,0.76,
70368927,0.91,0.0,,,,Post Office,"Internet, Post and Phone Services",0.76,
70368927,0.91,0.0,,,,Sung Hung Pagoda,Monuments and Landmarks,0.82,
70368927,0.91,0.0,,,,Coco Dive Center,Sports Venues,0.84,
70368927,0.91,0.0,,,,Phu Quoc Night Market,Fresh Markets,0.85,
5972590,,,4.8,8.6,8.7,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,0.26,
5972590,,,4.8,8.6,8.7,Phu Quoc Prison,Historical Buildings and Sites,1.38,
5972590,,,4.8,8.6,8.7,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,1.87,
5972590,,,4.8,8.6,8.7,Sao Beach,Beaches,1.99,
5972590,,,4.8,8.6,8.7,Hon Thom Cable Car,"Train, Metro and Bus Stations",2.36,
5972590,,,4.8,8.6,8.7,An Thoi Port,Ports/Ferries,2.85,
5972590,,,4.8,8.6,8.7,Sung Duc Pagoda,Places of Worship,2.9,
5972590,,,4.8,8.6,8.7,Long Beach,Beaches,4.84,
5972590,,,4.8,8.6,8.7,Ho Quoc Temple,Places of Worship,8.38,
5972590,,,4.8,8.6,8.7,Sunworld Hon Thom Phu Quoc,"Amusement, Theme parks, and Water parks",8.91,
85760429,0.15,,,,,Long Beach,Beaches,0.15,
85760429,0.15,,,,,INK 360 Rooftop Bar,Bars,0.46,
85760429,0.15,,,,,Farmers' Market,Supermarkets,3.94,
85760429,0.15,,,,,Sunset Sanato Beach Club,Things to do,4.24,
85760429,0.15,,,,,T Mart,Supermarkets,4.79,
85760429,0.15,,,,,Phu Quoc Pearl Farm,Shops,4.79,
85760429,0.15,,,,,Ho Quoc Temple,Places of Worship,5.14,
85760429,0.15,,,,,Phu Quoc International Airport,Airports,5.52,
85760429,0.15,,,,,Airport viewpoint,Things to do,5.63,
85760429,0.15,,,,,Ngoc Hien Pearl Farm,Supermarkets,6.05,
47613575,,,4.3,6.4,9.4,Hon Thom Cable Car,"Train, Metro and Bus Stations",0.28,
47613575,,,4.3,6.4,9.4,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,1.28,
47613575,,,4.3,6.4,9.4,Sung Duc Pagoda,Places of Worship,1.55,
47613575,,,4.3,6.4,9.4,Phu Quoc Prison,Historical Buildings and Sites,1.87,
47613575,,,4.3,6.4,9.4,An Thoi Port,Ports/Ferries,1.89,
47613575,,,4.3,6.4,9.4,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,2.3,
47613575,,,4.3,6.4,9.4,Sao Beach,Beaches,3.71,
47613575,,,4.3,6.4,9.4,Long Beach,Beaches,3.86,
47613575,,,4.3,6.4,9.4,Sunworld Hon Thom Phu Quoc,"Amusement, Theme parks, and Water parks",8.19,
47613575,,,4.3,6.4,9.4,Hon Thom Island,Islands,8.52,
39687976,0.24,,7.8,4.9,8.7,Long Beach,Beaches,0.24,
39687976,0.24,,7.8,4.9,8.7,INK 360 Rooftop Bar,Bars,0.36,
39687976,0.24,,7.8,4.9,8.7,Farmers' Market,Supermarkets,4.01,
39687976,0.24,,7.8,4.9,8.7,Sunset Sanato Beach Club,Things to do,4.33,
39687976,0.24,,7.8,4.9,8.7,T Mart,Supermarkets,4.86,
39687976,0.24,,7.8,4.9,8.7,Phu Quoc Pearl Farm,Shops,4.87,
39687976,0.24,,7.8,4.9,8.7,Ho Quoc Temple,Places of Worship,5.0,
39687976,0.24,,7.8,4.9,8.7,Phu Quoc International Airport,Airports,5.53,
39687976,0.24,,7.8,4.9,8.7,Airport viewpoint,Things to do,5.68,
39687976,0.24,,7.8,4.9,8.7,Ngoc Hien Pearl Farm,Supermarkets,6.13,
5442703,,,2.3,7.3,8.7,Dai Beach,Beaches,0.39,
5442703,,,2.3,7.3,8.7,Corona Casino,Casinos,0.79,
5442703,,,2.3,7.3,8.7,Vinpearl Grand World Phu Quoc,"Amusement, Theme parks, and Water parks",0.88,
5442703,,,2.3,7.3,8.7,Vinmec International Hospital,Hospitals and Medical Facilities,0.98,
5442703,,,2.3,7.3,8.7,Vinwonders Phu Quoc,"Amusement, Theme parks, and Water parks",1.3,
5442703,,,2.3,7.3,8.7,OBOB Beach Club Island (formerly Rock Island Club),Bars,3.23,
5442703,,,2.3,7.3,8.7,Fingernail Island,"Rivers, Reservoirs, and Lakes",3.24,
5442703,,,2.3,7.3,8.7,Vinpearl Safari Phu Quoc,Zoos and Aquariums,4.25,
5442703,,,2.3,7.3,8.7,Mui Ganh Dau Beach,Beaches,5.01,
5442703,,,2.3,7.3,8.7,Đình Thần Nguyễn Trung Trực Pagoda,Places of Worship,5.18,
85404266,0.36,,,,,Long Beach,Beaches,0.36,
85404266,0.36,,,,,INK 360 Rooftop Bar,Bars,0.43,
85404266,0.36,,,,,Farmers' Market,Supermarkets,3.95,
85404266,0.36,,,,,Sunset Sanato Beach Club,Things to do,4.28,
85404266,0.36,,,,,T Mart,Supermarkets,4.8,
85404266,0.36,,,,,Phu Quoc Pearl Farm,Shops,4.81,
85404266,0.36,,,,,Ho Quoc Temple,Places of Worship,4.91,
85404266,0.36,,,,,Phu Quoc International Airport,Airports,5.43,
85404266,0.36,,,,,Airport viewpoint,Things to do,5.61,
85404266,0.36,,,,,Ngoc Hien Pearl Farm,Supermarkets,6.09,
88064160,,,,,,Hon Thom Cable Car,"Train, Metro and Bus Stations",0.49,
88064160,,,,,,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,1.8,
88064160,,,,,,Sung Duc Pagoda,Places of Worship,1.9,
88064160,,,,,,Phu Quoc Prison,Historical Buildings and Sites,1.94,
88064160,,,,,,An Thoi Port,Ports/Ferries,2.31,
88064160,,,,,,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,2.7,
88064160,,,,,,Long Beach,Beaches,3.39,
88064160,,,,,,Sao Beach,Beaches,3.88,
88064160,,,,,,Sunworld Hon Thom Phu Quoc,"Amusement, Theme parks, and Water parks",8.51,
88064160,,,,,,Hon Thom Island,Islands,8.83,
9776735,,,8.3,4.9,8.7,Long Beach,Beaches,0.34,
9776735,,,8.3,4.9,8.7,INK 360 Rooftop Bar,Bars,0.84,
9776735,,,8.3,4.9,8.7,Farmers' Market,Supermarkets,3.53,
9776735,,,8.3,4.9,8.7,Sunset Sanato Beach Club,Things to do,3.87,
9776735,,,8.3,4.9,8.7,T Mart,Supermarkets,4.39,
9776735,,,8.3,4.9,8.7,Phu Quoc Pearl Farm,Shops,4.39,
9776735,,,8.3,4.9,8.7,Ho Quoc Temple,Places of Worship,5.03,
9776735,,,8.3,4.9,8.7,Phu Quoc International Airport,Airports,5.05,
9776735,,,8.3,4.9,8.7,Airport viewpoint,Things to do,5.19,
9776735,,,8.3,4.9,8.7,Ngoc Hien Pearl Farm,Supermarkets,5.67,
4968811,,1.77,9.4,9.2,8.7,Sieu Thi Con Mart,Supermarkets,0.3,
4968811,,1.77,9.4,9.2,8.7,Nuoc Hoa Tan Hao,Supermarkets,0.53,
4968811,,1.77,9.4,9.2,8.7,Boutique ha spa,Spas and Onsens,0.89,
4968811,,1.77,9.4,9.2,8.7,Landing Airplanes,Things to do,0.95,
4968811,,1.77,9.4,9.2,8.7,Coi Nguon Museum,Museums and Art Galleries,1.32,
4968811,,1.77,9.4,9.2,8.7,Ngoc Hien Pearl Farm,Supermarkets,1.32,
4968811,,1.77,9.4,9.2,8.7,Dive Center Searama,Camping and Outdoors,1.48,
4968811,,1.77,9.4,9.2,8.7,Phu Quoc Day Spa,Spas and Onsens,1.5,
4968811,,1.77,9.4,9.2,8.7,The Rabbit Hole Irish Bar,Bars,1.55,
2430159,,0.0,6.9,10.0,8.7,Sung Hung Pagoda,Monuments and Landmarks,0.03,
2430159,,0.0,6.9,10.0,8.7,Rainbow Divers,Things to do,0.08,
2430159,,0.0,6.9,10.0,8.7,Long Beach,Beaches,0.09,
2430159,,0.0,6.9,10.0,8.7,Phil Hai Tourist,Sport Centers and Swimming Pools,0.1,
2430159,,0.0,6.9,10.0,8.7,Post Office,"Internet, Post and Phone Services",0.13,
2430159,,0.0,6.9,10.0,8.7,Duong Dong Market,Shopping Centers and Areas,0.13,
2430159,,0.0,6.9,10.0,8.7,Phu Quoc Night Merket,Shopping Centers and Areas,0.22,
2430159,,0.0,6.9,10.0,8.7,Cao Dai Temple,Places of Worship,0.24,
2430159,,0.0,6.9,10.0,8.7,Flipper Diving Club,Sport Centers and Swimming Pools,0.26,
2430159,,0.0,6.9,10.0,8.7,Vietnam Explore PADI Diving Center,Things to do,0.27,
6352970,0.92,0.0,7.1,7.7,8.7,Phu Quoc Hospital,Hospitals and Medical Facilities,0.13,
6352970,0.92,0.0,7.1,7.7,8.7,National Karaoke Quynh,Bars,0.43,
6352970,0.92,0.0,7.1,7.7,8.7,Phu Quoc Medical Center,Hospitals and Medical Facilities,0.58,
6352970,0.92,0.0,7.1,7.7,8.7,Phu Quoc Night Merket,Shopping Centers and Areas,0.73,
6352970,0.92,0.0,7.1,7.7,8.7,Cao Dai Temple,Places of Worship,0.79,
6352970,0.92,0.0,7.1,7.7,8.7,Rainbow Divers,Things to do,0.79,
6352970,0.92,0.0,7.1,7.7,8.7,Post Office,"Internet, Post and Phone Services",0.8,
6352970,0.92,0.0,7.1,7.7,8.7,Duong Dong Stadium,Sports Venues,0.86,
6352970,0.92,0.0,7.1,7.7,8.7,Sung Hung Pagoda,Monuments and Landmarks,0.86,
6352970,0.92,0.0,7.1,7.7,8.7,Phu Quoc Night Market,Fresh Markets,0.88,
625168,,,2.3,9.9,8.7,Dai Beach,Beaches,0.0,
